IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,East-Arjun-Nagar-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,Punjabi-Bagh-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC,Najafgarh-DPCC
68.93,109.92,59.33,112.14,116.0,89.32,19.55,132.15,75.12,244.52,78.38,239.9,219.5,96.22,28.3,41.41785714285714,132.12,180.9,194.28200000000004,5.7,40.85,74.52,49.98,66.07
40.416666666666664,94.05,61.98,96.87,104.2,94.0,19.97,156.28,74.22,244.32,70.75,164.22,154.18923076923076,85.78,31.42,35.66571428571428,93.65,103.35722222222222,214.0046666666667,5.57,50.75,54.81,49.25,63.62
42.04200000000001,79.35,61.3,83.78,88.5,97.7,20.82,179.5,73.58,257.82,67.58,144.33,147.28153846153847,81.3,31.57,32.64846153846154,40.8,215.6,487.85,5.35,48.97,40.21,48.83,57.48
38.089285714285715,84.5,59.55,134.0,88.93,94.12,27.45,184.0,72.27,97.76266666666666,66.92,132.03,128.05666666666664,76.43,29.3,33.13076923076923,33.35,217.35,198.77529411764704,5.12,47.35,37.13,48.25,59.65
34.62571428571429,86.0,58.83,144.5,92.33,85.2,29.98,162.55,74.47,248.4,68.85,133.75,115.76583333333333,75.8,27.3,33.7976923076923,46.85,201.07,165.2776470588235,5.6,45.62,51.75,48.3,62.9
33.339999999999996,84.88,56.4,133.5,87.88,81.47,29.27,118.95,74.27,242.75,74.55,120.17,118.5323076923077,73.22,27.0,31.102500000000003,68.1,173.62,184.18444444444447,6.33,39.25,98.05,49.45,71.22
28.959999999999997,89.1,55.08,134.79,89.75,86.22,30.18,124.15,73.55,263.43,71.55,147.43,132.61666666666667,75.78,26.77,28.24090909090909,79.22,174.85,489.8,5.8,39.33,109.79,59.4,78.8
32.71,91.85,60.5,136.6,104.15,90.33,29.53,129.4,77.8,209.77,69.62,147.4,225.0,81.83,26.07,24.216666666666665,111.43,180.18,453.5,5.7,38.62,107.13,65.8,75.45
49.24,85.75,67.42,94.28,109.08,88.43,29.08,110.9,85.22,249.28,79.7,108.2,179.73,93.03,24.0,26.981538461538452,121.7,189.5,477.18,4.88,37.05,97.25,37.38888888888889,73.1
30.98,91.25,66.95,80.0,90.72,58.25,31.12,62.47,81.48,156.3,59.32,54.09,144.0,83.9,21.0,17.645,113.15,153.6,394.58,3.17,25.75,75.08,40.6,77.35
21.17,97.33,65.4,72.23,77.65,32.62,29.45,65.15,67.1,125.42,44.67,57.76,122.47,54.9,18.8,17.143846153846155,147.32,23.08,263.23,2.02,21.1,17.903888888888886,31.77,58.42
30.27,93.62,68.02,71.31,86.88,24.25,27.22,74.55,63.95,225.2,43.55,50.45,120.6,54.12,20.4,15.55769230769231,132.8,1.82,366.0,3.35,20.82,11.385882352941177,27.75,67.03
56.02,57.1,57.62,60.83,78.88,18.88,26.5,53.48,62.03,128.8,33.97,32.12,129.95,54.68,18.02,12.604285714285712,22.401666666666667,0.85,487.0,3.52,19.27,8.882352941176473,27.4,44.25
25.33,29.67,44.3,34.14,51.9,14.72,24.18,33.67,53.12,130.55,45.2,41.67,115.6,42.08,13.95,12.203076923076923,19.531666666666666,1.07,483.3,2.97,13.82,7.327222222222222,18.3,27.92
25.45,42.62,40.42,30.34,51.0,14.8,22.2,26.32,46.92,37.44,68.92,41.08,103.65,41.52,12.3,10.243076923076924,18.933333333333334,0.35,251.11875,2.73,8.8,30.32,21.82,36.9
13.75,56.58,53.05,33.65,60.25,16.85,20.68,16.92611111111111,48.92,30.078823529411768,79.72,47.48,86.93,48.5,13.05,9.400714285714287,20.746111111111112,11.27,243.02666666666673,2.33,6.739999999999999,29.49,27.15,15.4
24.28,64.05,59.5,45.97,64.47,14.72,20.35,22.21166666666667,48.6,38.1275,60.7,75.59,89.7,46.83,14.38,9.272857142857145,26.85,25.33,195.8616666666667,2.15,7.24,16.82,20.48,42.88
45.92,85.0,58.17,76.39,84.9,10.25,20.02,45.53,49.65,72.453125,102.0,80.62,125.7,55.08,18.62,16.83,63.62,24.77,154.395625,3.33,13.233333333333334,15.66,21.8,36.0
43.26,103.25,50.02,130.23,117.58,8.93,19.12,13.43,53.1,121.10066666666668,61.3,152.34,134.7,76.65,23.17,20.5,73.12,25.75,150.91500000000002,5.05,19.855,22.27,35.23,25.3
50.71,123.53,48.1,158.91,101.17,19.0,20.02,1.8,64.95,154.55200000000002,52.05,168.87,191.77,81.33,28.6,14.4,89.67,41.57,240.86428571428567,6.53,29.83,46.08,45.7,48.9
77.1,132.73,52.9,174.44,88.12,41.02,20.25,111.55,71.95,123.1,59.58,217.44,236.95,125.62,29.4,42.08,128.35,78.78,435.35,8.95,29.93,75.46,46.42,51.12
100.75,139.98,69.03,166.99,92.15,40.88,20.18,111.85,78.78,142.39933333333337,71.9,239.68,217.86166666666668,83.75,28.05,47.5,146.4,88.72,351.25,9.05,35.08,119.62,51.7,67.4
111.44,147.12,90.62,107.03,110.82,40.33,19.45,129.8,80.7,160.72764705882352,83.3,235.97,216.455,114.73,31.45,67.58,177.15,112.35,289.55,7.97,38.42,140.95,63.5,64.18
111.79,152.0,91.28,138.47,122.45,39.38,19.58,178.28,83.5,115.35666666666667,89.75,276.01,208.8638461538461,105.83,35.05,77.45,198.43,160.05,418.02,5.75,40.35,162.25,65.47,68.1
51.504000000000005,70.54388888888889,90.7,171.79,128.8,36.33,23.05,169.12,88.25,152.33529411764704,92.88,206.39,220.8,101.9,28.2,70.5,203.32,154.1,257.3,6.0,38.45,133.02,66.03,68.8
45.42071428571428,67.23499999999999,113.12,199.36,132.0,43.92,32.92,156.0,92.97,129.77882352941177,95.95,174.44,206.18,100.9,26.15,40.92142857142857,200.8,154.15,333.88,7.47,34.2,127.7,66.35,66.95
45.78071428571429,63.42555555555556,114.48,242.74,110.45,43.8,33.45,131.18,97.5,129.36533333333333,94.72,132.23,185.95,96.2,24.47,38.530769230769224,197.12,157.73,469.1,7.95,34.3,91.48,66.97,66.55
41.401538461538465,57.77666666666667,102.65,242.96,117.12,49.8,33.67,129.43,99.25,97.58999999999999,90.78,96.5,167.8,92.72,22.93,38.45769230769231,210.62,150.23,468.83,7.43,31.4,78.1,67.1,65.78
39.126923076923084,142.2,99.65,226.56,108.58,53.7,33.25,118.33,100.3,89.454375,85.33,109.9,153.1,92.3,22.28,18.7,185.65,141.83,303.9,5.98,29.75,73.81,70.25,64.08
39.05615384615384,117.68,90.1,208.33,109.65,60.2,31.6,107.45,101.27,93.8675,78.48,149.08,148.05,97.42,22.65,56.1,150.6,133.18,294.5,5.38,27.35,61.55,84.55,61.43
0.0,88.1,82.53,203.11,115.53,61.17,28.43,94.88,100.28,86.455,76.03,158.93,118.1,100.83,22.52,29.295454545454547,186.22,132.72,208.03,5.85,26.05,46.54,83.7,56.75
20.22,69.4,81.67,168.68,110.05,60.08,26.4,76.18,97.28,184.1,70.65,132.21,102.97,98.07,24.73,15.9,194.7,138.35,226.32,4.33,20.45,34.59,79.53,53.2
22.73,59.6,76.93,121.45,113.22,49.7,25.28,77.75,96.38,177.0,71.95,112.68,96.2,101.6,22.82,35.45,202.1,136.47,164.78,3.12,17.75,26.51,76.5,39.2
14.9,59.88,75.6,65.0,95.53,31.27,23.3,76.15,92.38,86.47,70.38,78.15,81.22,80.57,19.33,30.7,154.2,122.5,327.62,2.92,15.07,26.24,39.35,19.48
24.63,58.95,77.6,51.41,66.95,26.93,23.6,38.78,79.15,64.88,54.92,51.74,81.15,49.15,17.93,17.3,86.38,103.53,132.75388888888887,2.88,14.2,26.51,23.12,20.73
25.46,61.47,72.47,36.03,61.3,22.41388888888889,23.23,23.5,70.3,43.0,47.17,55.01,77.7,42.2,16.3,13.28,27.65,93.02,224.80166666666668,2.88,18.27,17.28,17.9,37.05
15.280000000000001,49.35,54.65,21.17,64.85,17.04888888888889,20.05,27.83,65.0,45.349411764705884,54.3,42.23,76.78,43.7,24.07,12.75,22.68,84.35,205.168125,2.45,9.941818181818181,11.46,14.2,22.12
0.0,35.0,46.2,15.77,49.72,14.27277777777778,18.92,47.15,59.12,33.2,52.77,37.87,60.07,41.85,26.38,12.15,27.0,78.78,458.0,0.9,10.13375,8.05,16.27,9.2
5.36,24.75,51.35,26.32,51.95,8.663888888888888,19.6,36.22,58.88,31.8,44.58,26.5,52.5,42.85,20.32,9.22,38.2,73.62,474.1,1.33,8.6675,7.08,19.52,10.47
17.38,19.67,45.53,22.88,57.33,7.481111111111111,19.6,21.93,54.78,47.52,48.72,31.76,59.25,48.8,13.27,8.3,53.15,63.45,127.3,2.28,7.550000000000001,5.41,21.03,7.67
21.83,22.12,44.12,34.69,63.95,7.347222222222222,19.32,31.05,53.08,41.85,91.12,66.25,67.7,47.95,18.0,8.48,52.5,57.1,115.03,2.23,8.9,5.89,17.65,8.1
28.73,48.12,43.1,74.08,85.3,10.88,19.1,37.07,51.9,132.25,146.82,81.62,81.05,47.12,19.62,8.98,71.45,52.05,101.6,2.65,12.658333333333333,9.79,18.6,5.7
30.53,84.35,39.98,112.66,103.47,12.03,18.2,63.43,61.1,112.22066666666666,56.02,98.05,121.1,58.7,21.95,12.25,157.52,65.8,291.9,5.75,18.30909090909091,27.8,31.18,34.85
54.17,111.53,45.72,147.64,95.0,19.95,19.4,123.0,69.3,133.49733333333333,44.85,134.44,195.75,71.55,23.42,20.15,145.5,78.5,187.83333333333331,8.3,22.3,50.67,41.9,45.02
103.22,92.02444444444444,51.4,162.26,102.3,27.32,21.42,106.05,72.4,135.421875,60.85,164.28,195.67769230769233,63.03,24.15,30.27,137.3,103.35,191.87785714285718,8.52,29.5,73.41,47.55,38.5
113.63,89.06166666666667,57.6,127.54,157.88,20.7,26.27,112.33,77.85,124.81866666666666,64.2,198.97,211.19153846153847,71.47,26.93,54.9,162.32,106.12,190.42125,9.22,36.15,117.31,53.15,46.3
109.29,85.50333333333333,64.75,129.39,147.0,15.25,30.6,107.98,83.9,288.1,69.2,165.6,212.4030769230769,85.9,22.35,73.75,166.07,104.67,155.98470588235296,9.38,34.17,172.41,57.5,51.62
94.42,77.58777777777777,67.32,113.88,139.57,42.48,31.95,97.07,82.88,388.1,66.0,96.61,262.0,102.33,20.62,75.5,196.7,90.88,185.96166666666667,9.1,34.15,194.87,57.88,61.65
79.34,120.8,70.95,129.69,134.35,59.78,31.1,95.4,83.35,349.17,64.22,120.14,232.4,104.0,24.42,67.57,222.47,88.08,492.1,8.2,30.72,172.41,58.2,70.98
65.85,124.67,77.68,134.11,127.6,73.12,26.43,92.15,83.6,361.17,61.8,203.45,203.35,99.8,36.33,75.88,201.38,94.32,175.3041176470588,7.83,30.25,157.0,59.7,70.55
62.29,132.75,78.43,100.58,124.28,72.32,25.1,98.65,83.85,337.95,63.02,211.53,179.32,97.0,41.88,74.95,206.38,122.63,492.7,6.72,34.9,172.41,64.15,70.62
37.698571428571434,129.75,81.67,104.25,125.78,77.03,25.38,126.33,86.45,296.73,67.43,276.53,200.68,97.72,35.52,96.67,194.65,149.45,314.25,5.75,42.7,167.56,43.950714285714284,67.95
35.41142857142858,119.82,88.08,123.16,132.85,76.22,25.75,160.2,89.7,244.18,74.15,268.62,196.85,98.65,29.38,117.6,212.35,179.32,368.3,6.12,42.55,140.97,46.037499999999994,61.95
35.04428571428572,99.55,91.17,171.25,139.2,76.88,28.27,168.55,93.7,487.6,75.82,238.97,195.12,107.38,31.18,34.165454545454544,235.57,187.0,420.68,7.42,41.58,83.02,45.292352941176475,55.68
15.83,89.05,95.43,248.21,145.67,73.53,30.05,194.22,97.68,59.473125,78.08,175.21,207.07,122.88,30.57,29.571000000000005,288.7,189.73,317.67,9.95,36.67,43.74,41.50764705882353,38.18
195.5,61.25,98.75,231.38,138.97,60.67,34.58,155.5,101.38,263.45,64.72,120.32,245.43,124.18,25.57,23.08363636363636,270.12,179.8,207.03,10.45,25.6,22.8,35.147499999999994,27.3
80.31,37.53,68.45,164.33,106.62,43.65,33.05,73.6,94.35,115.73,52.5,53.08,255.83,92.55,19.72,26.209999999999994,178.47,159.02,179.47,8.7,16.25,15.82,72.6,16.5
49.76,33.27,56.23,126.39,70.57,40.95,28.38,35.23,58.85,124.65,40.58,34.41,226.5,54.27,18.3,16.683636363636364,50.8,142.95,95.22,5.68,11.3,14.88,40.05,11.9
55.09,21.5,48.62,71.18,60.33,44.42,25.02,37.4,34.83,113.0,39.53,26.05,170.72,45.88,18.72,50.2,29.35,127.38,144.52,3.83,8.6,11.84,28.12,8.85
32.98,15.43,40.92,33.35,51.9,58.15,23.95,37.75,31.05,89.7,38.8,34.87,118.53,43.0,27.2,23.85,15.9,107.72,191.43,2.4,7.28,9.85,21.5,3.25
16.23,11.75,36.15,25.34,34.85,36.38,23.12,24.65,29.85,27.7,42.25,34.62,78.2,41.35,24.35,19.45,11.2,91.05,198.15,2.08,6.1,6.24,19.92,3.38
16.72,12.03,32.95,35.67,30.53,24.45,21.73,26.57,27.12,48.02,32.02,32.86,71.35,39.23,33.48,15.8,7.2,78.8,62.08,2.08,8.369,5.34,13.05,2.8
18.77,10.07,31.05,25.67,20.98,16.68,20.55,16.65,24.62,28.45,26.73,18.94,68.38,35.23,28.95,15.77,8.3,71.83,145.9,1.6,8.63,3.71,10.15,1.92
13.62,11.55,26.2,25.64,31.93,13.77,19.67,17.0,23.75,18.1,33.62,28.12,70.05,35.95,17.18,11.97,8.65,64.5,42.85,1.6,7.0,5.38,12.8,2.0
18.07,19.25,28.0,43.65,52.65,10.3,19.57,23.85,25.62,14.8,61.15,30.54,66.57,38.85,16.77,5.62,15.68,57.08,180.43,1.5,9.2,7.81,12.82,1.95
25.43,25.23,29.92,78.37,59.98,10.18,20.43,38.08,26.7,85.2,90.53,51.76,77.58,39.52,19.93,7.7,38.88,66.12,60.45,2.27,13.059999999999999,10.96,21.38,3.52
37.27,44.95,33.67,107.1,87.1,12.52,20.95,72.7,35.92,140.7,95.25,57.74,96.75,51.65,23.43,11.03,72.65,73.3,111.1,3.25,16.02,12.58,27.25,9.8
45.31,70.97,41.2,140.48,87.45,12.57,22.65,76.12,47.18,122.95,94.85,73.46,107.6,72.05,21.85,12.03,109.45,82.62,107.9,4.5,21.6,15.64,37.2,40.67
55.69,96.45,44.55,199.01,168.97,15.85,26.78,95.1,52.67,156.38,82.75,95.5,160.62,74.88,22.62,21.3,168.9,104.18,179.7,6.15,24.2,18.87,56.15,52.05
77.08,97.75,51.45,209.93,130.67,30.2,29.95,129.73,59.35,241.9,75.78,177.49,250.4,93.22,23.58,76.95,178.8,143.07,263.7,7.83,26.27,34.25,71.35,91.5
105.47,104.05,64.62,200.63,250.18,33.0,31.3,146.55,69.03,239.25,74.7,199.85,290.45,103.5,28.6,151.05,175.95,143.98,226.75,7.6,25.9,65.46,59.75,111.85
336.83,101.05,77.15,197.84,168.9,32.45,34.45,152.88,76.23,223.35,77.82,131.45,201.23230769230764,104.85,31.35,156.57,197.85,152.28,299.6,7.38,26.82,85.33,62.17,97.15
42.944375,99.38,76.25,202.75,161.07,36.73,38.0,158.45,81.6,372.25,77.3,170.6,179.35076923076926,107.9,30.62,132.22,201.02,159.65,246.7,7.25,28.9,85.24,63.8,85.8
38.85133333333332,91.25,69.07,208.57,162.15,46.38,42.08,154.25,84.88,308.3,75.03,179.97,163.43083333333334,104.9,34.98,126.32,231.05,166.3,256.58,7.5,26.52,86.23,44.949285714285715,80.62
37.91,84.25,62.08,241.48,242.52,41.33,43.67,157.5,87.15,97.12066666666665,70.12,218.49,152.38333333333335,102.2,30.77,118.6,211.47,173.05,310.43,7.95,26.73,92.52,45.510000000000005,87.88
31.396,87.47,62.58,269.43,144.32,36.02,43.0,168.12,89.17,239.8,68.85,200.88,145.08076923076925,101.03,27.32,117.35,199.7,172.78,396.42,8.22,27.38,91.63,42.568,80.9
29.029999999999998,83.58,61.0,263.93,145.25,45.42,41.17,164.15,90.9,204.85,68.9,170.55,128.46153846153848,99.4,28.0,97.85,186.9,162.68,262.35,8.95,27.43,67.62,74.33,76.18
27.51,69.08,60.48,286.17,132.93,48.23,41.02,164.4,92.15,217.12,78.38,202.54,118.26230769230772,95.8,26.05,100.8,190.78,169.9,332.82,9.75,27.18,52.05,77.35,55.27
0.0,57.25,67.3,244.87,132.38,54.57,40.95,165.75,92.85,162.05,77.88,189.92,120.87142857142855,91.33,27.68,112.88,143.68,176.03,300.33,8.52,27.3,40.11,78.47,48.9
109.4,56.58,67.07,161.12,137.43,49.83,40.45,166.4,92.2,148.75,75.47,108.83,130.5,89.72,28.22,97.22,124.33,176.45,325.18,8.55,29.48,24.17,31.204375000000002,32.98
93.55,47.23,66.28,112.34,113.7,50.05,40.33,112.17,87.8,94.25,60.65,72.91,120.0041176470588,84.55,24.8,57.97,122.62,181.48,307.67,7.3,29.85,19.63,68.17,52.23
106.89,51.12,62.9,88.15,99.62,42.58,39.53,90.15,82.75,72.62,65.0,68.24,107.52666666666666,78.1,21.62,27.05,98.75,164.6,147.53,6.42,19.62,20.01,53.45,53.38
42.67,42.62,53.95,58.42,92.62,27.88,34.92,50.15,74.53,63.33,54.1,37.92,241.17,65.15,18.97,17.75,65.65,145.75,110.28,4.5,15.1,20.02,33.75,35.97
35.78,38.62,47.9,27.25,77.68,19.38,31.6,38.7,66.15,41.62,30.82,32.39,159.7,60.58,16.02,14.35,40.45,128.57,65.25,2.95,11.47,13.32,26.05,20.48
20.98,29.05,43.33,24.19,63.28,13.18,29.65,28.23,62.6,24.82,31.7,18.88,121.62,51.17,14.73,14.05,16.35,112.45,53.03,2.1,7.85,10.46,18.15,12.97
14.11,21.3,40.12,20.03,53.92,20.0,27.93,25.2,54.7,23.88,33.97,20.409444444444446,99.28,44.5,11.67,10.2,15.32,93.28,227.82,1.92,6.68,5.78,10.98,8.82
10.36,18.07,31.75,12.25,60.73,12.2,27.0,16.5,49.6,25.62,28.65,16.492222222222225,81.2,43.35,10.7,8.77,14.28,84.82,235.45,1.27,7.0,5.82,11.5,6.35
12.54,19.92,28.1,27.08,48.08,8.82,26.47,18.95,44.7,24.9,36.52,20.87333333333333,71.92,42.38,12.53,9.35,17.38,79.9,214.17,1.38,6.8,6.1,12.42,7.72
17.07,36.35,29.68,40.98,71.2,8.05,25.7,17.08,42.32,26.7,64.75,35.86,70.4,42.32,11.85,7.28,26.15,74.45,190.79500000000004,2.1,5.966666666666666,11.33,14.57,7.88
19.23,85.25,31.3,82.01,69.15,11.5,24.82,24.95,42.92,67.67,74.97,74.83,70.15,53.33,20.6,8.3,37.95,72.2,205.03,3.0,12.9,10.22,27.25,10.28
23.34,102.75,33.77,122.22,71.03,18.55,23.15,54.4,48.1,104.4,31.0,84.84,86.85,58.6,21.85,15.53,66.03,72.8,130.048125,5.62,17.88,21.61,44.95,14.47
36.39,77.25333333333334,41.7,140.72,167.97,18.4,22.38,77.15,58.67,95.656,36.53,99.44,133.85,66.4,19.4,26.5,96.9,78.5,156.90599999999998,8.0,20.75,43.37,39.1,26.7
64.12,109.1,46.17,179.3,103.17,21.5,22.48,95.3,68.67,88.63374999999999,48.35,99.41,165.62,62.1,19.57,32.286,94.18,82.67,193.69600000000003,7.98,25.5,63.41,43.2,41.5
75.15,104.65,49.4,157.65,110.88,15.55,23.65,80.22,72.97,96.26733333333333,48.2,90.37,171.35,81.9,20.12,38.90399999999999,105.9,90.33,456.05,7.98,27.35,82.82,56.97,34.05
66.87,89.78,54.67,165.0,118.62,14.4,23.45,73.9,79.77,131.39176470588234,51.02,74.59,188.88,97.8,21.95,41.234545454545454,107.9,85.82,343.22,7.18,24.68,88.03,50.1,39.73
60.12,70.03,61.03,132.86,119.28,16.88,24.33,87.45,82.0,97.64666666666666,46.15,76.44,232.3,97.3,21.0,28.12,93.25,87.68,331.18,6.47,22.2,68.07,48.67,44.2
84.07,61.15,62.12,148.65,102.65,16.32,25.28,90.88,82.58,117.42176470588235,44.0,46.03,279.75,90.88,21.07,64.48,58.33,88.22,272.23,6.77,22.48,46.2,50.83,54.58
96.18,61.77,59.65,174.45,114.98,19.23,26.1,100.55,80.67,112.10705882352943,43.62,53.42,294.05,88.05,21.82,62.9,43.83,86.3,361.92,6.97,23.25,41.02,50.27,54.88
103.58,69.97,56.7,168.74,117.25,20.93,26.25,96.78,77.92,85.068,43.62,82.37,293.4,89.97,21.57,58.7,55.08,91.02,339.03,7.47,24.5,52.76,49.55,57.25
105.05,75.15,54.47,156.78,111.22,33.83,24.62,84.0,76.67,65.02,46.85,86.5,132.12,88.88,20.93,52.8,169.25,92.33,317.35,7.6,24.67,72.21,50.6,55.67
95.47,71.35,53.0,129.09,105.35,37.77,23.3,85.35,75.65,65.3625,49.25,82.04,119.02076923076923,87.95,21.38,56.08,121.45,93.23,362.7,6.67,23.85,74.29,49.35,54.7
74.26,69.15,52.1,109.65,98.62,44.62,23.15,101.2,75.85,76.50125,53.67,89.19,108.51615384615386,80.12,23.65,59.65,104.0,97.7,329.08,5.88,22.83,70.28,48.62,54.65
67.56,65.45,52.62,124.8,92.02,48.52,24.55,118.65,75.62,53.149375000000006,57.05,76.53,111.97285714285714,73.85,24.58,55.25,44.42,112.28,285.77,5.45,25.1,62.34,46.95,52.38
73.17,66.32,50.65,102.07,84.45,42.35,25.18,120.62,72.03,65.83277777777778,54.82,57.62,124.63812499999999,62.75,24.35,47.8,27.85,125.25,313.05,5.35,26.62,49.86,46.6,49.0
80.64,66.35,46.12,135.12,81.78,31.68,27.95,102.75,67.55,95.0,61.93,67.0,116.16529411764706,60.35,22.32,44.12,60.6,123.92,121.75,4.45,22.05,43.25,41.05,48.72
51.24,61.43,54.65,87.64,76.72,21.25,26.62,45.48,64.92,57.35,60.75,52.41,165.45,62.85,16.95,36.7,57.1,104.38,62.78,5.47,14.33,30.69,50.47,49.12
31.55,49.62,60.42,65.45,89.65,17.85,23.6,30.5,54.92,43.67,58.32,27.22,140.03,71.4,18.3,17.27,87.8,85.03,56.27,3.3,9.1,24.17,34.47,32.58
33.1,35.8,47.92,57.03,72.53,27.6,22.67,60.58,55.62,61.48,59.7,37.63,135.53,58.03,13.32,14.15,97.22,60.5,263.93,2.77,7.62,15.9,30.88,14.75
15.440666666666665,25.25,40.57,55.26,59.6,27.07,22.45,52.62,46.42,76.92,38.75,28.53,121.82,46.3,14.78,14.88,59.05,58.52,124.03,2.08,7.32,13.62,23.73,9.75
23.73,23.25,39.0,40.57,36.58,19.77,23.58,34.15,40.05,55.7,63.48,39.81,103.9,41.62,13.97,18.7,29.12,72.33,196.77,2.9,6.47,9.85,22.33,7.1
10.0,30.45,38.42,38.84,44.7,10.52,26.1,33.42,41.9,23.77,58.4,29.61,106.17,46.45,13.0,12.65,23.92,65.07,374.2,2.72,11.875,11.86,22.67,8.57
7.890666666666665,14.0,36.03,31.17,46.58,9.22,21.77,27.52,37.33,29.8,86.85,47.13,92.05,44.05,10.05,11.32,26.42,56.75,225.69416666666666,2.9,9.716666666666667,6.23,20.77,7.17
6.63,20.5,38.03,44.16,59.8,18.4,20.7,29.9,37.27,25.5,80.82,55.77,87.88,44.65,14.8,12.98,36.85,56.42,181.02272727272728,2.0,10.49,7.52,16.98,4.05
7.09,37.88,42.85,90.99,67.15,12.08,20.0,75.78,41.72,101.08,135.65,75.35,122.6,41.2,17.43,11.57,59.42,64.25,148.345,2.58,14.842000000000002,11.6,19.55,7.0
11.52,58.18,49.7,91.93,97.15,21.45,19.93,112.58,50.98,175.5,117.97,75.01,145.25,60.9,23.95,17.9,95.25,61.3,239.1,4.22,19.036153846153848,25.74,37.35,9.73
18.52,71.67,61.5,114.42,105.88,12.05,21.35,142.25,60.38,228.57,79.28,86.43,173.62,87.28,22.25,22.4,137.88,97.75,181.07,4.95,26.07,48.14,50.5,38.4
23.02,83.47,70.92,177.27,104.25,13.23,26.88,126.5,68.2,236.72,67.22,74.84,214.03,94.18,22.82,48.23125,169.55,85.45,131.68,6.58,23.8,26.31,60.98,56.67
18.39,70.65,84.9,119.35,101.05,8.3,34.8,99.72,72.6,125.82,71.72,86.88,296.9,88.95,24.0,57.14875,173.2,87.7,70.68,7.75,28.55,11.89,59.5,64.4
61.61352941176471,44.9,78.83,117.56,106.55,5.82,33.88,73.88,78.05,77.38,80.42,39.4,371.95,93.67,20.38,15.08,237.77,86.72,43.23,5.9,24.73,8.67,63.82,36.83
22.88,20.83,64.5,159.59,95.05,5.17,26.45,59.45,77.2,92.25,65.88,16.38,266.47,86.28,17.95,9.72,176.15,74.4,42.77,5.25,20.18,11.04,56.47,17.95
7.78,14.03,55.83,162.87,80.15,5.1,24.75,38.92,68.08,64.18,44.55,18.48,199.05,67.15,14.47,7.75,99.25,64.4,44.92,3.52,15.03,7.79,38.1,12.28
6.62,15.53,47.28,155.08,73.75,5.35,23.02,19.1,62.35,69.68,38.97,20.95,164.03,56.25,8.53,8.38,53.08,59.33,102.53,2.33,8.6,4.35,26.45,13.6
7.22,21.7,42.3,152.08,61.75,4.97,22.25,27.62,59.8,62.45,34.95,16.28,144.7,53.07,8.47,8.45,35.62,60.33,149.3,2.23,8.07,4.58,29.05,11.93
9.54,19.02,40.7,139.45,54.32,4.42,22.15,21.68,56.52,56.27,34.38,20.5,133.12,51.0,10.6,11.32,34.82,61.27,40.08,2.42,7.83,7.52,26.82,8.25
5.86,14.2,40.33,131.64,45.65,4.15,21.55,26.2,51.28,25.68,34.3,21.14,108.85,44.05,12.15,15.5,29.12,55.58,30.32,2.48,8.45,5.33,25.32,6.55
5.58,11.15,39.0,133.15,40.47,6.38,21.32,21.9,44.58,15.28,29.03,11.37,91.22,36.3,11.78,8.48,24.95,51.72,47.65,2.23,5.35,3.84,15.75,5.97
5.08,12.18,36.68,124.97,37.55,9.78,20.9,17.42,39.28,13.6,25.18,9.43,76.88,31.55,10.78,5.83,24.08,45.45,69.92,1.32,5.7,3.42,10.3,6.12
4.27,12.6,34.98,110.64,34.57,16.95,20.23,14.35,35.47,15.18,40.8,7.9,65.8,29.65,13.57,4.45,19.7,43.08,49.1,0.9,4.8,3.7,7.85,6.1
4.14,12.92,32.95,80.06,31.05,17.75,19.48,14.35,32.75,17.88,48.4,7.62,56.92,27.98,15.57,2.9,19.03,40.35,35.0,0.93,4.97,4.51,7.7,6.83
4.36,14.12,30.12,49.94,31.98,14.25,19.12,20.48,30.25,37.65,27.82,9.05,63.55,28.0,12.27,4.12,20.23,38.42,41.8,1.3,4.9,7.04,10.57,6.97
4.18,14.28,28.23,39.93,34.8,21.52,18.98,24.62,30.05,43.6,31.85,15.56,62.02,30.65,20.23,10.02,20.38,40.6,57.8,1.52,4.65,8.61,12.72,6.2
4.55,19.7,27.82,39.38,44.88,7.58,19.6,28.55,32.08,29.83,43.62,18.9,67.92,34.45,13.03,15.6,22.2,48.65,166.98,1.55,5.62,12.48,21.43,2.4
7.42,30.9,32.08,34.55,47.23,5.95,19.0,28.8,36.45,16.57,58.23,15.83,76.85,43.33,7.77,10.82,27.07,49.17,95.72,2.03,10.336428571428572,15.33,17.55,4.43
4.05,26.7,35.32,26.0,42.28,4.15,17.92,14.55,34.3,20.35,37.17,11.75,52.77,40.35,11.38,9.57,28.57,46.25,58.7,1.9,9.890909090909092,11.92,13.57,2.67
2.71,24.77,29.98,16.86,39.78,4.78,17.23,10.05,28.93,16.07,60.1,8.95,55.58,34.1,6.97,7.72,21.12,42.83,82.97,1.35,9.138,9.02,8.77,1.6
