IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,East-Arjun-Nagar-CPCB,DTU-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,RK-Puram-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Bawana-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC,Najafgarh-DPCC
101.9,133.32,164.02,182.27,87.45,96.65,147.9,234.25,157.43,158.85,143.32,162.88,193.8,152.98,159.72,178.68,123.3,167.3830769230769,158.53,111.0,163.25,285.07,108.75,116.83,369.25,125.3,122.17,109.25
72.45,104.72,122.7,153.69,69.33,69.55,109.23,229.55,119.47,145.05,85.15,127.08,156.93,109.45,124.05,143.97,85.08,121.93769230769232,99.65,79.67,114.85,283.55,87.12,88.25,347.95,88.75,88.68,63.75
28.4,45.95,34.83,64.81,35.41,20.73,35.4,226.93,31.32,61.3,27.8,29.35,108.4,31.23,52.55,68.65,23.88,58.08076923076923,36.55,35.97,53.43,248.62,35.75,40.78,212.32,36.2,35.45,21.55
5.93,9.07,8.6,2.38,8.9,4.15,4.4,225.85,1.68,4.25,5.53,4.43,77.18,4.4,5.85,14.0,3.1,1.8518181818181816,5.83,3.25,7.1,94.27,4.0,4.7,15.55,5.45,2.58,3.67
5.9,8.58,8.55,1.9,8.49,4.12,4.32,227.32,1.7,3.58,5.5,4.38,76.85,4.3,5.0,12.3,3.02,1.348,5.2,2.7,5.7,93.5,3.52,3.65,11.05,5.8,2.1,3.75
5.5,9.25,8.5,1.9,8.49,4.1,4.3,229.65,1.65,3.62,5.5,4.4,77.03,4.3,5.05,12.43,3.05,1.3519999999999999,5.2,2.65,5.7,106.28,3.38,3.85,11.3,5.35,2.0,3.68
6.15,9.55,8.53,1.9,8.54,4.1,4.3,231.5,1.58,3.62,5.5,4.35,77.2,4.35,5.03,12.6,3.08,1.3010000000000002,5.2,2.7,5.68,101.7,3.48,3.85,11.38,5.45,2.08,3.62
5.75,9.35,8.53,1.9,8.5,4.1,4.28,234.53,1.58,3.58,5.5,4.38,77.25,4.38,4.92,12.75,3.0,1.3679999999999999,5.2,2.7,5.68,94.85,3.42,3.8,11.4,5.4,2.0,3.58
5.52,9.35,8.55,1.9,8.49,4.1,4.32,235.82,1.6,3.6,5.5,4.38,77.35,4.32,5.0,12.08,3.08,1.3,5.2,2.73,5.7,101.78,3.5,3.77,11.5,4.97,2.02,3.65
5.57,8.95,8.55,1.9,8.49,4.1,4.3,235.6,1.58,3.55,5.5,4.4,77.45,4.3,4.97,12.68,3.05,1.3054545454545454,5.15,2.73,5.7,116.67,3.42,3.75,11.55,5.08,1.98,3.58
5.93,8.98,8.5,1.9,8.49,4.1,4.32,229.25,1.6,3.55,5.47,4.4,77.5,4.32,5.08,12.52,3.05,1.3154545454545454,5.18,2.77,5.65,126.65,3.4,3.8,11.65,5.07,1.98,3.58
5.95,9.12,8.53,1.9,8.49,4.1,4.3,228.0,1.62,3.55,5.5,4.4,77.68,4.3,5.0,12.43,3.0,1.2636363636363637,5.18,2.77,5.65,138.8,3.4,3.75,11.68,5.45,1.98,3.65
6.35,9.18,8.5,1.9,8.49,4.07,4.3,230.03,1.6,3.5,5.5,4.4,77.7,4.28,4.95,12.68,3.0,1.2781818181818183,5.18,2.8,5.65,143.53,3.42,3.77,11.57,5.15,2.05,3.7
7.07,10.32,12.6,2.3,8.99,5.93,7.75,233.47,6.2,4.95,9.57,10.65,78.42,8.12,6.12,12.62,5.53,4.112500000000001,6.45,3.42,6.83,182.28,4.7,4.32,21.32,6.38,3.05,6.35
42.6,65.55,64.25,40.41,49.86,24.18,60.55,247.1,117.22,32.35,58.7,105.73,118.8,81.55,28.28,50.23,28.7,51.83230769230769,38.62,28.03,67.33,275.73,86.68,22.38,321.78,45.1,25.93,28.3
72.53,199.97,279.05,171.15,148.62,39.77,241.45,259.15,225.93,98.2,273.23,251.18,261.33,235.15,146.75,207.0,137.9,253.62,184.47,116.1,209.0,287.58,256.4,31.53,401.08,155.38,226.72,69.78
186.62,330.45,409.57,364.44,236.24,81.5,421.17,261.43,477.15,262.25,392.65,404.6,386.45,306.7,341.3,275.17,163.4,311.77,363.05,299.5,390.1,289.88,323.6,316.1,411.35,317.85,348.9,334.75
343.62,427.07,457.22,475.94,252.94,158.68,540.65,257.67,441.95,376.02,437.52,504.55,383.17,538.48,324.6,398.43,4.25,342.42,344.93,329.23,459.52,290.47,371.85,321.68,426.45,401.7,349.4,376.0
397.35,648.08,575.95,672.07,399.68,125.97,647.1,251.0,660.77,479.7,706.7,641.92,581.25,595.27,395.52,507.47,6.05,362.77,572.9,515.35,746.83,290.12,527.3,538.85,434.93,534.08,576.92,540.05
440.52,677.73,630.05,690.76,373.19,112.4,672.88,257.23,809.45,762.4,715.05,702.17,572.5,602.83,387.0,615.03,626.38,340.98,744.45,561.27,712.75,291.82,655.88,583.8,430.4,573.17,676.7,694.6
496.45,567.12,660.6,696.14,261.01,180.4,560.2,258.57,774.73,684.45,766.55,794.6,635.9,781.85,398.05,688.6,649.52,346.05,717.6,583.4,745.33,290.62,708.77,627.17,439.2,597.55,717.75,565.07
465.48,575.5,505.97,776.27,87.09,482.65,671.95,257.82,730.35,666.1,652.85,772.67,641.25,590.17,392.35,779.1,612.3,347.08,493.82,637.05,581.43,290.33,666.4,687.7,411.32,551.42,771.33,515.05
285.7,372.23,304.62,407.72,124.78,206.38,586.33,247.67,336.27,342.52,402.82,319.4,355.57,383.73,284.1,452.05,290.15,281.08,363.07,384.85,541.73,289.4,286.75,479.0,386.8,488.62,375.98,287.85
156.2,154.82,253.02,262.95,184.74,258.57,271.27,245.33,144.07,211.82,168.05,184.6,192.25,239.18,162.6,168.6,116.12,113.55,244.4,130.57,419.65,285.15,144.28,216.55,377.32,135.5,131.22,130.38
90.82,181.82,296.62,401.97,142.12,300.0,289.6,245.43,273.2,383.17,286.65,330.38,220.78,280.22,130.88,259.9,77.53,99.25,191.53,93.05,224.57,286.45,184.67,193.6,357.38,302.48,92.27,50.98
69.3,218.82,150.2,253.53,115.19,65.4,85.22,242.85,139.22,207.18,77.15,165.2,140.18,159.75,85.45,187.82,55.9,60.77,82.28,54.88,69.2,279.12,145.0,155.82,342.85,67.15,56.48,38.05
20.65,42.32,17.35,35.98,21.98,9.78,19.45,236.7,18.32,38.08,20.5,16.75,94.47,19.02,30.35,48.28,15.38,26.15,23.97,21.12,31.05,240.12,18.7,34.5,158.07,34.02,22.4,19.95
5.72,8.82,8.72,2.34,9.06,4.17,4.4,235.5,1.57,3.97,5.62,4.43,76.47,4.42,5.7,24.32,3.05,1.38,5.97,3.25,6.5,119.15,3.78,3.9092857142857147,14.82,5.22,2.58,3.62
5.5,8.12,8.57,1.9,8.51,4.1,4.28,235.35,1.45,3.4,5.5,4.4,76.38,4.38,4.93,23.93,3.03,1.0,5.18,2.7,5.7,109.7,3.32,3.3978571428571427,9.2,4.88,2.08,3.53
5.57,8.8,8.57,1.9,8.49,4.1,4.3,234.7,1.5,3.42,5.5,4.38,76.53,4.4,4.92,23.93,3.05,0.8,5.15,2.75,5.7,112.83,3.3,3.4292857142857143,9.3,4.83,2.08,3.52
5.75,9.43,8.6,1.9,8.49,4.12,4.3,231.7,1.48,3.5,5.5,4.4,76.7,4.4,4.8,24.48,2.92,0.98,5.2,2.75,5.7,111.75,3.32,3.4499999999999993,9.2,4.78,2.05,3.5
5.6,9.32,8.6,1.9,8.49,4.1,4.32,231.48,1.5,3.42,5.5,4.4,76.85,4.4,4.85,25.3,2.92,0.93,5.18,2.75,5.68,113.82,3.3,3.45,9.22,4.88,2.0,3.52
5.72,9.35,8.6,1.88,8.49,4.1,4.32,233.62,1.45,3.4,5.5,4.4,77.07,4.4,4.8,25.62,2.95,0.95,5.2,2.73,5.7,110.2,3.4,3.4306666666666663,9.22,5.0,2.0,3.48
5.8,8.2,8.6,1.8,8.6,4.1,4.32,232.95,1.45,3.45,5.5,4.38,77.35,4.43,4.72,25.62,3.0,0.98,5.18,2.6,5.65,107.65,3.38,3.3899999999999997,9.07,4.9,2.02,3.45
6.25,8.35,8.57,1.8,8.49,4.1,4.32,230.55,1.55,3.42,5.5,4.4,77.6,4.43,4.85,25.7,2.92,0.83,5.18,2.68,5.7,106.42,3.38,3.45,9.2,5.25,2.05,3.5
6.2,8.3,8.6,1.8,8.49,4.1,4.32,229.95,1.42,3.45,5.5,4.4,77.72,4.43,4.93,26.1,2.9,0.93,5.18,2.68,5.7,106.25,3.35,3.4326666666666665,9.18,5.12,2.08,3.45
6.25,8.5,8.6,1.8,8.49,4.1,4.3,232.05,1.52,3.4,5.5,4.38,77.9,4.43,4.72,26.45,2.9,0.78,5.18,2.65,5.7,109.1,3.35,3.427333333333334,9.28,5.32,2.05,3.5
6.65,9.75,11.2,1.96,8.88,5.2,7.77,235.05,4.47,4.57,8.78,8.93,78.7,6.4,4.97,27.32,5.12,1.75,5.93,3.15,6.47,156.3,3.97,3.942,13.65,5.97,2.67,5.62
22.85,27.05,31.35,26.69,19.06,18.5,54.48,239.5,33.17,19.0,29.57,32.85,89.1,43.6,4.88,39.0,26.02,14.05,19.73,16.25,23.0,275.62,24.65,22.003999999999998,175.72,24.23,12.72,35.8
70.07,63.98,111.97,126.71,51.02,46.05,138.27,250.82,78.43,107.38,80.2,148.15,143.7,157.4,71.97,133.38,59.3,80.4,64.4,58.65,98.55,287.57,76.6,56.62133333333334,373.17,51.03,77.9,86.58
225.68,244.57,296.3,383.74,71.71,104.53,275.02,260.52,305.6,235.88,279.62,372.78,282.75,371.9,229.58,295.35,230.8,198.55,157.43,149.35,127.22,290.25,316.88,177.27800000000005,426.15,199.52,246.25,222.22
350.62,437.48,395.0,552.07,249.42,146.38,583.12,257.65,578.03,494.3,427.42,538.33,413.88,476.05,371.83,476.03,486.12,290.43,421.95,415.02,477.58,290.65,439.85,264.5626666666667,436.27,391.98,450.18,376.38
360.35,505.77,424.9,463.3,331.11,144.82,530.75,254.1,645.22,428.57,615.88,558.6,366.08,524.7,299.85,469.88,552.72,341.12,488.0,417.27,554.25,288.93,393.32,337.8066666666666,414.23,486.75,468.4,359.38
345.73,519.72,546.55,781.37,348.1,169.18,695.25,258.05,568.12,509.62,624.8,627.55,517.12,529.15,375.73,580.08,439.73,330.2,502.27,372.02,728.15,288.7,340.5,392.276,441.32,513.3,556.95,538.65
428.6,541.67,655.5,608.14,170.91,200.57,647.45,250.18,664.73,599.4,685.65,695.6,518.62,523.17,379.38,725.67,526.83,365.22,616.7,421.53,516.4033333333333,287.62,244.95,422.85,413.15,534.35,449.7,529.45
434.58,460.67,507.5,661.3,161.34,614.38,623.4,245.23,582.78,710.5,553.33,626.12,442.88,743.18,330.55,681.17,445.2,360.07,667.85,499.55,507.7246666666667,285.98,330.68,452.55,394.27,484.1,492.53,577.5
254.05,590.88,502.22,640.3,117.62,627.92,344.38,237.82,503.95,485.85,618.33,668.75,526.5,328.9,367.07,475.75,406.52,352.88,619.92,232.47,411.7933333333333,284.78,269.3,411.5,394.9,562.92,556.43,436.35
123.15,460.6,450.4,257.01,137.1,379.12,212.45,235.2,220.8,376.7,253.77,378.25,290.48,240.85,277.85,270.3,148.77,234.53,493.52,166.05,317.04600000000005,286.0,169.6,191.38,366.62,343.57,297.8,199.1
104.55,238.15,245.25,346.02,145.68,105.15,272.25,236.18,234.3,227.65,201.12,169.65,182.58,202.4,186.6,197.85,117.2,133.78,166.93,128.15,196.02200000000002,286.42,142.55,182.6,362.75,187.07,129.38,97.58
47.2,102.15,133.25,150.55,56.7,36.98,48.17,235.68,57.12,133.93,64.42,82.53,132.18,70.78,101.25,140.55,36.82,68.97,128.25,42.0,91.15266666666665,276.4,83.28,66.62,283.73,41.78,67.4,69.47
17.62,35.58,24.97,19.42,16.96,13.2,17.2,228.65,12.9,14.4,17.27,11.55,85.42,17.23,20.15,16.85,10.73,15.5,30.75,11.85,21.0,242.07,14.1,13.8,122.12,26.9,13.18,23.05
5.7,7.42,8.7,2.63,9.04,4.17,4.55,226.4,1.9,4.22,5.62,4.4,77.1,4.55,6.1,11.82,3.02,1.57,5.95,3.62,7.0,110.35,3.85,4.3,14.7,6.3,2.5,3.75
5.75,7.1,8.57,1.9,8.24,4.15,4.32,226.77,1.68,3.6,5.53,4.38,76.57,4.45,4.93,11.62,2.9,0.88,5.2,2.75,5.9,107.22,3.4,3.6,9.2,5.65,2.0,3.48
5.6,7.52,8.6,1.9,8.3,4.1,4.3,227.68,1.38,3.52,5.45,4.38,76.62,4.47,4.97,11.62,2.77,1.1,5.18,2.62,5.78,116.68,3.38,3.45,9.3,5.57,1.98,3.42
6.08,6.9,8.53,1.9,8.29,4.1,4.3,226.85,1.25,3.55,5.5,4.4,76.7,4.47,5.05,12.2,2.7,0.9,5.2,2.55,5.7,110.67,3.27,3.42,9.3,5.4,1.98,3.27
5.1,6.88,8.6,1.9,9.0,4.1,4.3,226.88,1.25,3.55,5.5,4.38,76.7,4.47,5.1,13.35,2.73,1.2,5.15,2.6,5.7,99.2,3.23,3.27,9.25,5.3,1.95,3.45
5.12,7.15,8.55,1.9,8.48,4.12,4.3,228.43,1.38,3.58,5.5,4.32,76.97,4.4,5.07,15.25,2.73,0.93,5.15,2.65,5.65,112.72,3.15,3.3,9.25,5.4,1.97,3.35
5.83,6.25,8.57,1.9,8.49,4.1,4.28,228.32,1.27,3.73,5.47,4.32,77.28,4.43,5.2,15.97,2.73,1.02,5.18,2.7,5.65,114.1,3.1,3.02,9.3,5.43,1.82,3.5
5.97,6.7,8.6,1.9,8.49,4.1,4.28,225.2,1.57,3.7,5.47,4.4,77.32,4.4,5.18,15.0,2.8,1.08,5.18,2.68,5.65,110.38,3.15,3.55,9.22,5.42,2.02,3.33
5.67,5.7,8.57,1.88,8.49,4.1,4.28,224.48,1.58,3.62,5.47,4.43,77.47,4.43,5.07,15.1,2.92,1.0,5.18,2.7,5.68,85.6,3.27,3.45,9.33,5.55,1.85,3.33
5.35,5.53,8.57,1.81,8.49,4.1,4.22,228.17,1.5,3.3,5.5,4.38,77.53,4.4,5.22,14.15,3.03,1.0,5.2,2.8,5.7,51.25,3.32,3.27,9.28,5.7,1.73,3.4
6.6,7.68,12.15,2.13,8.87,6.42,8.48,231.6,6.8,5.35,9.2,12.3,78.4,9.2,6.32,14.62,6.3,1.83,6.22,3.23,6.47,45.6,4.53,3.47,17.38,6.38,2.77,6.28
39.05,36.75,66.8,43.96,34.79,24.7,66.83,244.82,79.78,44.15,60.53,89.8,114.65,67.5,48.4,52.48,47.88,15.0,47.7,29.4,49.38,279.85,49.5,21.75,282.4,35.12,41.88,37.25
86.53,124.82,226.95,157.04,112.27,47.2,214.68,260.45,210.53,124.0,194.07,219.6,232.23,197.12,163.0,150.35,133.85,141.16466666666665,161.9,127.88,175.25,287.22,174.57,58.3,387.0,130.93,167.2,101.7
168.43,296.57,216.5,304.03,72.29,123.18,371.35,260.25,341.92,314.68,338.55,285.45,307.38,252.75,268.8,307.75,309.8,224.17333333333332,347.88,229.28,359.35,287.68,354.02,66.53,408.8,281.17,364.3,296.32
156.97,443.43,510.7,512.83,170.69,168.22,542.12,258.5,474.75,434.9,419.23,550.65,348.0,355.32,223.5,354.38,198.6,282.378,351.3,193.55,484.77,283.85,289.88,214.48,403.77,405.68,362.07,428.0
352.9,500.65,559.9,680.62,315.04,135.43,597.17,249.35,462.35,582.25,289.7,569.05,304.25,547.65,259.57,434.88,240.8,307.19599999999997,568.02,300.48,557.62,284.65,265.38,294.98,398.3,396.68,475.4,394.17
336.27,565.27,417.07,658.03,196.95,153.4,725.52,255.7,357.9,673.85,266.9,380.88,211.4,372.2,228.62,362.65,184.05,320.8,567.9,373.17,585.95,285.93,234.88,265.65,416.55,295.8,521.6,577.0
323.4,627.85,577.9,495.53,150.23,214.38,756.75,257.55,578.65,670.5,467.98,486.0,213.43,549.05,190.68,512.4639999999999,404.93,360.55,713.52,371.15,716.1,284.93,446.6,330.4,406.2,274.43,658.17,350.98
394.55,302.65,341.88,509.88,128.05,478.35,679.55,258.5,463.25,674.77,445.88,518.33,405.07,360.9,226.88,679.3,339.48,271.68,260.7,327.0,683.45,283.77,180.57,449.7,383.98,328.7,596.55,195.85
146.9,267.92,449.3,200.73,177.47,253.6,562.2,248.03,315.5,202.93,293.77,171.5,288.7,235.3,241.8,437.32,330.75,271.12,450.02,349.2,561.8,283.32,192.5,443.35,359.75,375.45,392.9,250.62
190.53,267.98,295.5,457.47,213.37,190.28,359.9,247.17,275.12,240.62,107.25,187.38,168.25,320.3,195.5,248.25,174.88,204.07,280.88,161.17,421.45,281.88,204.53,293.85,377.05,119.78,202.85,204.05
112.58,51.42,152.75,317.79,141.51,95.83,242.55,246.43,183.7,261.8,54.6,162.15,192.0,228.9,194.78,198.18,118.57,149.05,140.85,133.83,154.23,280.6,167.62,164.48,360.57,68.33,134.98,59.73
47.58,24.88,73.03,121.06,49.66,46.35,66.72,242.78,58.5,104.38,26.2,72.78,135.85,71.55,63.35,67.78,44.23,84.1,110.38,46.95,64.03,275.6,45.83,73.67,306.48,30.2,79.93,54.25
15.47,23.6,19.22,15.7,12.73,15.43,13.68,235.82,10.7,28.65,13.28,13.73,87.05,11.5,32.88,28.12,8.93,21.07,42.1,11.98,23.42,188.05,6.4,9.12,57.65,26.85,25.62,10.93
5.7,6.2,8.55,1.91,7.86,4.1,4.47,233.6,0.78,3.0,5.47,4.38,71.72,4.43,5.47,11.8,2.33,1.03,5.43,2.65,5.97,89.5,2.92,3.33,10.15,3.95,1.8,3.27
5.47,6.38,8.57,1.9,8.26,4.1,4.4,234.45,1.12,3.08,5.5,4.38,71.78,4.4,5.22,11.88,2.27,0.85,5.2,2.5,5.72,102.95,2.9,3.12,9.22,4.8,1.65,3.35
4.95,7.03,8.55,1.9,8.41,4.12,4.35,235.38,1.42,3.2,5.47,4.38,72.05,4.4,5.17,12.5,2.2,0.85,5.18,2.65,5.72,107.3,2.9,3.12,9.17,5.58,1.58,3.08
5.67,7.12,8.5,1.9,8.49,4.15,4.3,232.82,0.95,3.05,5.47,4.4,72.22,4.38,5.15,12.15,2.27,0.88,5.2,2.7,5.72,121.12,2.97,3.15,9.25,5.67,1.58,2.98
6.25,7.2,8.5,1.9,8.72,4.1,4.32,232.98,0.9,3.05,5.47,4.38,72.15,4.4,5.03,12.88,2.35,0.88,5.2,2.53,5.7,118.43,2.88,3.18,9.25,5.1,1.62,3.05
5.0,6.07,8.5,1.9,7.78,4.12,4.35,233.7,0.88,3.02,5.45,4.38,72.25,4.47,5.17,12.78,2.42,0.8,5.18,2.4,5.7,86.45,2.82,3.35,9.3,4.5,1.48,3.05
6.78,5.4,8.5,1.86,8.72,4.1,4.3,233.95,0.65,3.08,5.5,4.4,72.85,4.43,5.12,12.5,2.3,0.85,5.15,2.4,5.72,59.25,2.8,3.32,10.1,5.4,1.52,3.0
6.7,4.6,8.5,1.8,9.52,4.12,4.32,232.62,0.7,3.0,5.47,4.28,73.55,4.5,5.32,11.3,2.25,0.83,5.18,2.27,5.72,25.85,2.77,3.33,20.48,5.57,1.42,3.12
6.28,5.05,8.5,1.8,9.51,4.1,4.4,232.25,0.95,2.92,5.5,3.92,73.9,4.45,5.17,11.68,2.18,0.78,5.2,2.38,5.65,123.97,2.83,3.28,32.33,5.6,1.32,3.3
7.1,5.55,8.5,1.8,9.51,4.1,4.4,231.32,0.97,3.0,5.47,3.38,74.2,4.35,5.07,11.88,2.45,0.83,5.2,2.55,5.65,154.62,2.9,3.05,26.3,5.85,1.52,3.35
8.7,6.25,10.07,1.89,9.5,5.15,6.65,232.73,3.62,3.72,7.15,6.17,74.92,6.35,5.72,12.17,4.33,1.18,5.8,2.83,6.03,203.12,3.4,3.48,26.6,6.12,1.93,4.12
20.2,31.65,54.4,17.55,19.02,21.73,32.4,239.88,32.35,26.02,47.3,50.08,103.15,28.45,25.05,32.42,25.95,22.17,40.15,15.9,24.2,277.73,16.65,13.9,149.72,30.9,18.35,46.15
67.7,127.3,213.47,104.97,78.54,54.03,131.15,255.53,195.82,124.15,192.62,215.62,288.45,141.93,153.78,150.7,143.68,165.53,196.97,85.03,81.3,286.52,118.27,58.67,354.15,130.32,148.72,111.4
183.88,239.47,308.6,272.26,178.94,76.67,331.12,266.12,311.88,228.15,286.65,296.77,430.0,280.08,278.98,244.07,252.0,262.73,290.75,214.93,292.38,292.85,223.2,203.6,409.1,239.2,243.6,241.5
308.55,304.15,354.12,336.65,211.63,127.83,457.27,266.35,405.25,274.83,316.1,371.2,345.95,384.3,307.62,307.05,312.57,285.15,430.38,261.55,374.1,289.27,271.95,244.8,413.45,278.85,261.8,254.03
257.38,353.73,451.43,434.58,267.72,151.45,543.17,255.02,353.65,391.12,421.2,376.48,334.83,312.38,332.08,420.18,353.98,287.45,364.93,327.07,588.6,285.25,257.48,277.9,398.6,303.72,378.08,415.97
249.95,383.8,484.82,473.44,207.51,173.9,309.12,261.02,503.03,430.5,540.7,547.42,388.98,417.73,316.32,332.05,442.4,349.88,447.98,293.32,514.75,281.68,337.3,333.62,411.2,337.3,328.05,327.1
204.52,390.5,284.2,353.79,168.1,119.7,255.35,260.12,373.88,380.85,582.42,370.4,343.1,185.6,347.27,410.22,339.43,267.68,226.85,297.67,265.2,295.05,215.8,204.3,386.25,437.75,450.52,356.32
64.53,251.87,171.75,199.18,181.09,39.33,329.1,256.5,147.65,172.22,336.57,220.95,227.0,122.12,252.28,161.75,161.82,187.75,86.33,209.35,555.73,288.23,122.38,299.85,388.12,248.1,162.83,328.68
68.47,142.55,142.82,100.99,82.51,78.97,103.5,253.6,101.83,82.45,120.42,93.05,145.95,118.15,92.08,98.6,81.97,85.73,119.03,73.03,230.97,285.73,47.05,112.72,355.23,32.48,49.98,204.98
117.03,81.28,154.8,187.17,60.47,112.1,132.2,257.25,144.88,146.88,68.5,129.75,166.25,163.18,151.12,155.23,115.05,134.32,205.65,90.97,93.4,285.93,104.2,78.33,374.0,55.08,116.27,161.91133333333337
90.5,86.18,107.67,142.79,60.83,67.32,103.53,258.5,109.22,105.78,87.6,108.1,145.25,114.85,114.2,113.58,87.43,93.07,109.62,79.93,92.45,283.73,72.12,72.45,355.33,76.45,86.38,75.2
56.95,69.78,71.17,91.29,47.34,40.02,69.05,260.25,67.85,73.3,68.7,69.0,123.9,67.57,78.28,83.25,54.57,62.93,68.85,54.48,81.12,281.17,46.62,58.58,316.98,72.05,56.38,53.23
24.85,29.28,22.72,32.86,23.48,12.32,21.7,252.73,18.98,25.65,21.57,18.07,90.75,19.75,28.02,36.97,15.9,20.23,25.38,21.52,34.6,229.42,16.85,24.85,156.6,27.47,19.3,29.0
6.67,7.32,8.55,2.02,8.35,4.1,4.3,245.52,1.4,3.28,5.5,4.4,73.28,4.43,5.35,15.07,2.95,1.08,5.38,2.92,6.1,114.38,3.55,3.75,11.1,5.47,2.0,3.55875
6.08,6.82,8.55,1.9,8.49,4.12,4.3,244.55,1.33,3.05,5.5,4.38,73.2,4.38,5.1,14.12,2.95,0.97,5.2,2.68,5.7,111.53,3.45,3.75,9.3,5.35,1.85,3.455
6.45,8.73,8.5,1.9,8.49,4.1,4.3,244.68,1.4,3.5,5.5,4.4,73.18,4.4,4.95,14.8,2.95,0.93,5.18,2.7,5.68,117.6,3.45,3.7,9.47,5.6,2.12,3.368125
6.2,8.92,8.55,1.9,8.49,4.1,4.28,245.6,1.35,3.5,5.47,4.4,73.2,4.35,5.0,14.6,2.98,0.93,5.18,2.62,5.7,128.97,3.38,3.7,9.35,5.72,1.97,3.38875
6.15,8.82,8.57,1.9,8.49,4.1,4.32,246.65,1.3,3.48,5.5,4.35,73.25,4.38,5.05,15.65,2.95,1.0,5.18,2.7,5.68,133.35,3.32,3.7,9.47,5.47,1.98,3.38625
6.15,9.08,8.6,1.9,8.5,4.1,4.43,246.88,1.25,3.45,5.5,4.38,73.2,4.38,4.93,15.67,2.88,0.85,5.15,2.68,5.7,136.9,3.32,3.68,9.43,5.08,1.95,3.351875
6.15,8.47,8.53,1.9,8.73,4.12,4.4,247.38,1.27,3.42,5.5,4.4,73.25,4.32,5.05,15.72,2.9,0.78,5.15,2.6,5.68,131.33,3.3,3.65,9.45,5.95,1.9,3.40375
6.25,8.4,8.53,1.9,8.49,4.12,4.35,242.85,1.3,3.4,5.47,4.4,73.3,4.35,4.9,15.68,2.9,0.83,5.12,2.65,5.7,128.5,3.32,3.68,9.53,6.2,2.0,3.3825000000000003
5.78,8.57,8.5,1.9,8.49,4.1,4.4,241.88,1.2,3.42,5.45,4.4,73.3,4.32,4.95,16.55,2.9,0.83,5.18,2.6,5.68,138.43,3.3,3.65,9.4,6.52,1.92,3.398
5.85,8.1,8.53,1.85,8.49,4.12,4.4,242.68,1.12,3.38,5.43,4.38,73.35,4.3,5.0,16.7,2.82,0.93,5.15,2.65,5.65,157.32,3.25,3.65,9.43,6.2,1.98,3.4033333333333338
7.1,9.43,14.7,2.65,9.18,6.8,11.0,243.85,8.58,5.58,11.23,14.3,74.75,11.4,6.53,17.95,8.15,2.23,6.58,3.6,7.05,200.88,4.82,4.47,22.18,6.88,3.3,5.819285714285714
39.73,51.85,78.3,46.85,40.41,32.02,76.62,256.4,81.15,52.15,72.18,83.2,111.85,75.07,59.43,63.7,55.88,54.15,43.85,37.38,57.83,284.18,39.8,30.15,289.43,48.47,46.52,29.95666666666667
75.53,129.3,80.18,90.08,92.29,25.9,204.95,274.73,161.38,74.1,181.3,203.47,199.95,82.85,185.5,79.45,127.22,84.62,56.18,120.28,194.38,289.5,48.25,92.38,340.72,146.02,92.88,88.58500000000001
105.35,159.72,110.9,148.78,110.03,47.53,220.5,270.28,155.03,110.62,246.9,271.05,237.93,183.57,252.65,96.38,141.47,106.6,90.62,115.88,278.68,288.7,81.4,184.12,356.83,164.85,162.97,222.57466666666667
170.1,192.73,181.35,199.26,188.89,87.62,286.23,269.57,217.8,178.98,337.35,221.48,268.18,213.2,274.3,172.6,206.52,173.32,148.1,154.85,317.93,287.45,121.88,213.98,386.0,215.95,167.45,331.23266666666666
204.68,218.67,357.15,282.0,166.28,147.93,264.05,258.38,399.35,276.92,259.58,412.82,300.62,311.07,289.18,282.0,332.43,248.72,330.48,300.8,203.68,286.83,161.55,186.62,402.65,155.75,268.17,447.89357142857136
270.73,316.8,422.27,367.95,199.5,164.2,468.82,261.8,465.17,555.35,407.02,638.77,347.8,380.8,351.05,522.22,458.07,341.62,407.4,377.75,402.18,288.8,237.6,260.77,400.2,700.55,483.55,588.1
133.07,582.6,406.35,220.43,203.57,92.75,439.2,264.58,456.8,128.38,549.67,298.6,380.33,242.52,285.45,190.0,384.48,266.35,232.15,358.615625,546.27,286.75,60.67,261.8,372.48,519.0,264.82,546.83
210.25,422.98,305.3,670.7,170.48,108.7,573.17,265.5,615.3,319.9,311.7,361.3,339.32,341.95,304.2,256.6,451.1,209.62,165.1,361.285625,595.25,286.12,347.58,455.77,388.98,450.3,427.15,524.12
128.2,437.75,279.85,328.19,176.79,351.4,542.2,262.15,579.62,392.08,499.85,582.45,424.95,240.2,351.48,386.4,458.45,222.97,247.65,253.581875,560.02,285.58,195.57,353.15,388.85,367.95,329.73,444.85
