IHBAS-CPCB,East-Arjun-Nagar-CPCB,DTU-CPCB,Shadipur-CPCB
1.9811764705882353,8.18,6.97,13.77
2.061176470588235,5.4,6.98,25.9
2.0094117647058827,44.04,6.31,4.52
1.9405882352941177,8.44,5.77,19.59
1.9512500000000002,9.39,5.56,19.27
1.508888888888889,7.13,5.28,4.67
1.417777777777778,1.35,5.21,10.030000000000001
1.1368421052631579,8.63,5.22,10.395999999999999
0.8772222222222221,9.66,5.02,6.5120000000000005
0.6985714285714286,6.92,3.04,3.0933333333333337
0.43,5.15,4.42,2.28
0.98,10.54,3.27,2.12
0.66,0.75,2.62,2.49
1.04,3.39,2.5,9.230588235294118
1.34,7.29,2.64,16.96944444444445
1.38,12.81,2.79,20.647000000000002
1.66,9.78,2.71,20.477894736842103
1.38,17.08,2.64,10.01
2.0,6.92,2.45,2.92
2.5,1.92,2.52,2.92
1.97,16.74,2.68,16.15909090909091
1.65,17.2,2.75,12.023
1.1,4.49,2.7,11.828571428571427
0.49,2.07,2.53,12.452857142857143
0.42,4.12,2.45,15.853333333333333
0.41,16.14,2.32,11.133333333333333
0.49,2.6,2.11,4.337999999999999
0.54,6.09,2.06,9.124
0.81,6.19,2.08,10.396666666666667
0.63,7.97,2.0,4.67
0.51,4.77,2.19,5.125
0.45,5.69,2.2,5.755
0.57,12.95,2.27,2.8899999999999997
1.1,6.62,2.4,0.97
1.23,18.64,2.3,4.75
0.76,15.48,2.27,8.101111111111113
0.56,21.68,2.38,1.77
1.51,5.01,2.64,0.17
2.14,0.3,3.72,19.77
7.54,10.923333333333334,2.58,32.84
12.53,10.586,4.37,33.98
17.07,11.896,5.63,23.52
5.39,8.900500000000001,5.7,32.0
14.12,9.5,5.75,28.04
13.77,9.655238095238095,5.66,26.75
3.16,8.39,3.94,10.07
5.02,13.3,5.04,3.06
6.33,15.88,5.47,8.62
5.04,4.73,5.43,11.11
3.24,10.01,5.26,0.24
2.01,8.75,4.64,5.16625
2.65,5.71,3.5,8.451666666666666
1.43,11.68,2.86,9.4625
1.27,14.99,2.56,2.455
1.469090909090909,3.48,2.6,2.14
1.2261904761904763,4.88,2.46,3.473333333333333
0.9964999999999999,4.5,2.44,2.283333333333333
0.63,7.09,2.43,7.3549999999999995
0.96,15.81,2.49,2.18
1.1704166666666669,6.27,2.46,10.797777777777778
2.05,6.93,2.62,10.396875
2.85,2.62,3.07,12.53
3.75,4.23,3.82,42.25
5.45,10.49,5.64,23.96
3.58,16.66,5.0,10.43
5.43,14.53,6.35,5.71
4.34,11.38,6.09,11.49
3.32,4.62,5.88,13.47
2.23,5.45,5.95,17.7025
1.72,5.98,5.81,15.404444444444444
1.79,10.15,4.51,16.59
1.76,1.42,4.8,16.352857142857143
1.79,17.63,3.41,14.705
1.62,7.75,4.71,12.318000000000001
2.05,10.19,4.64,4.574999999999999
2.43,8.64,4.13,10.246666666666668
1.803478260869565,7.3,4.31,13.25
1.76,15.73,3.46,4.67
1.94,7.28,2.63,2.1
1.49,8.88,2.95,0.0
1.23,15.69,3.2,0.0
0.78,7.12,3.12,2.46
0.68,8.07,2.76,2.188333333333333
0.57,16.08,2.67,2.315
0.91,9.04,2.5,4.136666666666666
1.47,9.1,2.47,2.96
2.17,13.43,2.64,0.37
4.33,13.97,2.61,4.65
5.22,8.78,2.6,5.87
3.24,7.52,2.39,25.98588235294117
1.58,2.56,2.26,24.80117647058824
0.95,9.91,2.18,28.098000000000003
0.93,8.68,2.13,25.729090909090907
0.73,19.84,2.24,21.51222222222222
0.61,8.9,2.36,23.358888888888888
0.59,9.56,2.28,20.18111111111111
0.72,10.78,2.22,20.349999999999998
0.69,10.04,2.15,18.921428571428574
0.77,14.32,2.14,19.133333333333336
0.89,29.08,2.08,20.881999999999998
1.06,10.432307692307692,2.06,21.226666666666663
0.96,6.58,2.13,15.07
0.78,9.76,2.21,4.88
0.7,13.71,2.25,0.0
0.6,15.82,2.3,7.27
0.54,14.3,2.18,8.475
0.53,18.14,2.05,5.078571428571428
0.72,24.56,2.06,4.057
0.87,12.55,2.05,7.27
1.49,7.19,2.2,9.68
2.42,13.65,2.45,8.8
3.35,13.578571428571427,2.46,2.63
2.83,11.366499999999998,2.4,21.782105263157895
2.43,14.01,2.23,22.839411764705883
1.94,10.387777777777778,2.22,21.402500000000003
0.95,8.762777777777778,2.21,22.743846153846157
0.65,9.33,2.22,24.95875
0.49,10.625714285714286,2.24,18.402857142857147
0.44,11.007727272727273,2.27,16.695
0.42,6.23,2.25,13.83
0.48,11.0,2.29,12.751428571428574
0.66,14.31,2.41,10.205
0.77,5.43,2.54,4.814
0.98,8.25,2.53,8.6325
1.23,6.91,2.47,10.765
1.21,11.05,2.74,4.67
0.75,8.11,3.31,2.1
0.76,13.91,3.07,1.3266666666666664
0.64,17.83,3.72,1.9475000000000002
0.56,6.99,5.57,4.41
0.52,11.83,5.19,4.42
0.57,25.38,4.15,1.88
0.71,8.35,3.58,4.65
1.26,16.76,3.6,6.7
2.3,17.2,3.88,13.31
4.001904761904761,19.76,3.96,22.21
4.7965,10.01,3.97,25.24
5.022,14.3,3.71,25.39
3.8261111111111115,8.48,3.58,19.09
3.334375,16.84,3.37,12.69
3.05,8.58,3.29,7.97
2.1031250000000004,10.88,3.54,2.33
1.5706250000000002,14.37,3.81,9.69
1.5525000000000002,14.67,3.38,20.55
1.6733333333333331,11.14,2.78,25.41
1.6711764705882353,13.65,5.17,10.57
2.132222222222223,11.89,5.36,2.4
2.0352631578947364,7.95,4.66,0.41
1.3322222222222222,8.96,3.46,11.756666666666666
0.97,7.74,3.4,3.944
0.8,9.87,3.71,1.405
1.16,22.31,3.56,0.835
1.03,19.87,3.39,3.2600000000000002
0.65,11.55,3.11,5.355
0.48,13.59,3.01,3.564
0.69,15.15,2.85,5.661111111111111
1.16,13.04,2.74,6.2
2.46,9.21,2.85,4.51
4.32,14.55,2.9,22.155789473684212
6.94,10.58,2.75,23.34
7.81,10.68,2.59,34.47
8.59,15.85,2.52,44.78
6.38,3.38,2.58,49.59
2.82,0.46,2.75,29.36
2.49,3.04,2.87,27.13
2.7,4.51,3.39,10.82
2.46,6.89,3.12,15.72
2.44,7.71,1.38,24.58
2.07,10.52,4.36,7.31
2.32,2.97,4.03,6.77
2.72,4.84,3.77,9.59
1.79,13.14,3.4,10.74
1.96,11.18,3.19,9.251666666666667
0.95,11.46,3.29,7.942500000000001
0.8,8.37,3.64,10.165
0.68,6.95,3.46,6.0
0.55,13.7,3.27,0.32
0.46,9.62,3.02,24.52
0.45,5.12,3.0,21.8
0.51,18.72,2.98,20.66
0.96,18.84,2.9,16.723333333333336
3.21,12.13,3.06,24.52
5.28,12.82,3.1,57.49
9.75,19.22,2.97,55.22
8.12,14.19,2.85,24.75
5.83,18.16,2.84,18.04
5.28,14.46,2.83,14.77
2.37,8.4,2.92,18.693076923076923
2.5,8.98,3.14,16.4
1.8,13.53,3.32,8.488888888888889
1.56,11.2,3.29,12.756666666666666
1.22,16.09,3.27,15.088
1.47,12.67,3.12,13.091999999999999
1.46,9.98,2.96,5.6975
2.28,7.54,2.91,5.126666666666667
1.86,11.05,2.87,6.172
0.44,6.03,2.86,0.0
0.33,10.47,2.98,0.0
0.39,6.41,2.91,8.15
0.42,11.54,2.86,3.2199999999999998
0.32,8.88,2.8,0.32
0.22,18.38,2.67,0.0
0.18,18.17,2.62,3.2566666666666664
0.23,11.62,2.62,6.578333333333333
0.3,12.98,2.56,7.724166666666666
0.7,14.98,2.72,12.096470588235295
2.03,15.82,2.72,4.58
4.86,9.66,2.68,23.51
6.11,20.68,2.43,14.57
7.68,24.09,2.35,24.09
8.95,20.44,2.49,32.56
14.88,18.94,2.81,27.41
15.37,20.28,3.16,10.61
13.36,11.73,3.17,11.15
5.42,17.6,3.12,30.8
4.0,20.5,3.12,19.22
5.17,16.11,3.15,7.37
6.44,19.56,3.24,11.3275
8.73,12.44,3.31,13.876
6.17,17.28,3.35,8.606666666666666
1.91,14.1,3.43,7.37
0.92,8.39,3.36,0.0
1.07,23.91,3.12,0.0
0.87,16.34,2.96,3.1666666666666665
0.82,21.32,2.72,1.6633333333333333
0.52,17.14,2.64,0.0
0.33,13.11,2.53,3.5966666666666662
0.73,6.63,3.31,2.32
0.8,27.41,4.56,7.96
1.11,13.14,1.59,13.193846153846152
1.57,13.96,1.62,22.454615384615387
1.62,10.96,3.2,21.456250000000004
1.28,9.59,3.06,19.41923076923077
0.89,14.8,3.46,23.395
0.65,12.89,3.68,21.378888888888888
0.44,12.17,5.29,17.253333333333334
0.35,11.93,3.82,11.92
0.31,10.84,1.24,6.49
0.38,12.8,2.45,14.6775
0.39,9.48,2.42,17.967499999999998
0.44,9.54,2.39,13.363333333333332
0.44,15.36,2.68,8.67
0.65,11.31,3.27,5.995
0.89,9.61,4.23,6.2625
1.1195652173913042,13.97,2.44,0.0
0.66,16.76,0.75,0.0
0.83,11.75,2.41,3.01
0.74,11.83,1.51,1.6175
0.06,12.0,2.69,1.0699999999999998
0.38,15.4,3.73,1.7533333333333332
0.15,21.24,2.3130434782608695,3.01
0.34,29.94,2.490869565217391,0.29
0.41,34.33,1.18,4.353999999999999
0.64,19.64,1.1,8.812142857142856
1.06,17.94,1.03,15.525000000000002
4.642727272727273,9.97,1.17,17.69375
4.868571428571428,7.73,1.33,22.956666666666663
0.78,9.66,4.28,27.353999999999996
3.727368421052631,8.97,2.81,21.914
2.5694444444444446,11.15,1.32,19.185
2.2933333333333334,14.47,1.02,13.53
1.9522222222222223,14.38,0.9,5.609999999999999
1.3235294117647058,15.0,1.11,15.702857142857143
1.1605882352941177,10.31,1.27,14.859999999999998
1.35125,12.87,2.07,13.13
1.4882352941176469,9.23,1.41,9.5475
1.7361111111111112,8.3,1.1,6.0275
1.6510526315789475,6.38,0.93,6.946
1.4742105263157894,5.94,0.94,7.23
1.1381818181818184,14.5,1.19,0.0
0.63,10.79,2.62,0.0
0.62,9.73,4.82,1.585
0.47,25.56,1.94,0.49
0.23,11.51,1.37,0.0
0.32,12.41,1.21,2.8499999999999996
0.3,12.07,3.07,1.6839999999999997
0.39,13.37,4.92,4.6054545454545455
0.69,12.41,5.54,10.397692307692306
1.29,11.39,3.0635294117647063,16.101875
1.19,8.38,3.165625,1.94
1.34,17.17,3.628666666666667,0.45
1.11,14.86,3.7464285714285714,24.699999999999996
0.83,7.68,3.3376923076923077,21.098461538461542
0.96,8.38,3.3976923076923073,14.175
1.08,12.5,3.1876923076923083,10.536666666666667
1.16,9.34,2.7261538461538466,6.247999999999999
0.86,8.44,2.735384615384615,14.6775
0.81,14.6,2.9930769230769227,15.101999999999999
1.1013043478260867,8.63,2.9723076923076923,15.8525
0.9,9.67,2.8184615384615386,8.7725
1.06,9.72,2.8507692307692305,4.8875
1.12,10.97,2.8023076923076924,5.016666666666667
0.76,8.7,2.7961538461538464,1.28
0.81,9.4,2.9919999999999995,0.79
0.69,12.69,3.1319999999999992,1.2266666666666668
0.56,12.83,2.881176470588235,1.26
0.43,23.79,4.05,0.32
0.27,9.37,4.56,4.715999999999999
0.19,8.34,2.718947368421053,5.31375
0.23,12.53,3.7,3.1
0.39,21.24,1.59,7.52
0.92,9.99,2.18,11.38
2.33,18.25,3.07,14.21
5.14,13.84,3.79,8.03
5.64,13.34,4.25,21.670625
4.19,14.25,3.03,2.64
2.51,4.17,1.6,17.344
1.45,11.4,1.18,10.190833333333332
1.03,10.05,2.26,7.284999999999998
1.06,9.96,2.52,1.66
0.65,12.55,2.74,2.5
0.77,10.35,2.73,11.55142857142857
1.09,11.64,1.31,7.709999999999999
1.37,10.06,1.09,8.023333333333332
2.57,8.41,1.58,7.446
2.55,4.95,2.67,4.83
0.99,10.66,2.99,8.655000000000001
0.5,6.37,3.23,3.25
0.43,7.89,3.26,4.83
0.29,8.45,1.3,2.6666666666666665
0.36,7.72,1.17,2.9266666666666663
0.18,10.91,2.24,13.81
0.5643478260869565,11.23,4.36,10.491666666666665
0.9424999999999999,9.06,5.28,10.883333333333333
1.4308333333333332,25.09,3.71,7.8
1.48,11.98,11.69,19.82
5.13,21.98,5.78,28.69
7.23,16.36,0.94,23.88
7.45,10.69,6.4,27.61
6.13,13.79,6.37,29.78
3.76,9.17,6.06,18.77
1.62,10.9,5.86,10.28
1.46,10.54,2.99,26.4375
1.12,9.46,0.87,18.9025
0.61,13.47,2.3,18.506666666666664
0.93,9.84,4.75,14.379999999999999
0.81,9.96,4.92,9.483333333333333
0.87,10.69,5.21,16.335
1.18,9.05,4.12,7.055
1.25,8.03,1.62,10.104
1.35,9.1,1.26,19.27
0.85,15.09,2.71,4.67
0.75,11.81,3.98,0.0
0.61,6.49,4.41,1.585
0.52,12.05,5.1,0.49
0.41,13.04,5.22,0.0
0.43,18.32,4.68,9.293333333333335
0.57,16.7,4.36,10.784285714285716
0.79,18.65,4.08,11.478
2.85,15.59,4.15,16.961428571428574
8.88,18.89,2.37,23.16
12.46,14.58,4.84,37.81
13.11,25.27,5.46,29.31
15.36,8.93,3.91,37.16
9.21,9.81,2.98,13.96
1.31,15.7,4.0,16.395
1.08,6.1,4.43,15.21142857142857
0.96,1.44,2.25,10.37875
0.82,10.11,1.15,13.445
0.5,7.68,4.67,8.348
0.5,10.1,3.26,10.233333333333334
0.69,14.5,1.35,7.140000000000001
2.16,8.98,2.28,6.23
4.29,13.8,3.22,9.07
3.93,10.66,3.57,9.07
3.72,13.88,3.99,9.07
1.72,7.24,4.34,8.61
0.61,5.33,3.74,4.355
0.5,4.15,2.9,0.49
0.22,12.23,1.51,14.79
0.18,16.23,1.3,11.8775
0.36,6.27,0.62,11.962499999999999
1.09,10.39,2.5785714285714287,12.085384615384616
3.44,8.46,3.0759999999999996,14.79
6.58,12.23,2.0592307692307688,28.0
4.08,13.52,2.0063636363636363,34.4
6.07,13.87,2.883,42.32
8.41,12.03,3.434,32.73
8.31,10.64,3.028,30.43
3.44,8.6,3.031,10.31
1.59,6.1,2.9379999999999997,18.737000000000002
1.1,12.02,2.008,13.183000000000002
0.87,8.34,2.2050000000000005,16.201428571428572
0.8,10.31,2.945555555555556,7.52
0.86,9.39,2.717777777777778,8.856
0.69,15.26,2.4433333333333334,4.3675
0.74,10.8,2.471111111111111,5.455
0.73,9.61,2.074,5.905
0.8,6.2,2.110909090909091,1.285
1.23,6.49,1.9474999999999998,1.285
0.8954166666666666,7.49,2.2858333333333336,3.5733333333333337
0.6420833333333335,15.48,0.41,1.91
0.96,14.1,3.15,0.66
0.4,13.65,0.39,8.18
0.26,19.09,0.46,7.732857142857143
0.38,23.49,0.21,6.681818181818182
0.48,11.72,0.18,7.587500000000001
1.84,14.49,0.41,21.97
4.67,17.33,0.49,22.69
8.2,15.71,0.22,3.75
8.24,9.25,0.24,28.3875
2.2,9.65,0.24,24.240666666666666
1.06,11.04,0.24,16.072307692307692
0.87,15.6,0.33,11.964285714285714
0.76,12.37,0.21,8.7975
0.67,10.18,0.35,8.9125
0.81,12.35,0.22,10.695
0.32,9.62,0.23,3.97
0.33,10.16,0.58,11.379999999999999
0.45,10.1,0.57,5.12
0.62,9.23,0.72,4.325
0.64,12.35,0.34,6.5
0.65,5.32,0.46,0.0
0.75,10.24,0.45,0.0
0.47,7.9,0.69,8.15
0.36,10.2,0.53,2.783333333333333
0.4,12.4,0.39,0.6866666666666666
0.31,11.32,0.53,0.7350000000000001
0.38,25.29,0.13,2.818
0.56,10.18,2.4593333333333334,3.478
1.0,14.63,2.3542857142857136,1.08
2.14,14.54,3.518571428571429,0.39
6.05,26.25,2.9441666666666664,7.9
7.31,12.57,2.787,18.56947368421053
4.41,15.13,3.3310000000000004,23.39529411764706
2.6,11.64,3.996,24.16846153846154
1.75,12.63,3.088,15.01083333333333
0.58,11.35,2.7299999999999995,12.775
0.63,11.09,2.916,7.88
0.62,13.35,2.0040000000000004,3.5480000000000005
0.68,7.03,1.951111111111111,13.87
0.61,5.62,2.75875,6.62
0.61,11.0,2.54625,18.76
0.71,14.47,2.1412500000000003,9.273333333333333
1.08,5.7,2.14375,2.98
1.05,6.8,1.5255555555555556,6.5
0.98,8.81,2.4050000000000002,7.23
0.98,10.12,2.1257142857142854,0.0
0.76,9.38,2.4514285714285715,8.15
0.45,13.69,2.44125,2.783333333333333
0.36,20.4,2.1290000000000004,1.7100000000000002
0.13,4.46,2.7118181818181815,3.475
0.23,12.84,3.6341666666666668,3.2620000000000005
0.26,11.87,2.7792307692307694,6.712999999999999
0.35,12.8,2.5176923076923075,4.15
1.07,22.38,1.69,2.8
6.59,22.71,1.81,4.96
11.72,29.52,0.34,31.78
11.59,13.09,0.61,32.56
7.58,17.54,3.04,19.02
3.29,6.39,2.76,14.93
1.52,10.45,1.66,16.318181818181817
1.14,11.14,1.38,13.467142857142859
0.7,13.55,1.34,7.421666666666666
0.62,10.69,1.37,13.673333333333332
0.77,8.45,1.85,3.8020000000000005
0.82,13.38,1.35,14.89
0.86,9.06,1.18,8.676666666666668
1.23,8.95,1.22,4.715
1.08,7.81,0.47,5.958
0.94,8.0,2.0845454545454545,2.26
1.21,12.69,2.0650000000000004,0.0
0.67,10.56,1.9322222222222223,3.986666666666667
0.4,7.97,1.8033333333333335,2.984
0.34,14.33,2.109,1.8875000000000002
0.19,10.78,3.2339999999999995,4.096666666666667
0.2,12.23,4.279,1.71
0.26,16.52,3.2039999999999997,4.86
0.35,6.58,2.996666666666667,7.755294117647059
1.27,11.46,4.368,5.72
2.82,21.04,3.75,19.29
5.56,19.75,3.356666666666667,13.76
10.8,18.82,3.678000000000001,39.17
12.76,11.21,4.354444444444444,47.62
5.94,5.08,3.46,32.93
1.09,6.19,3.145555555555555,6.56
0.81,11.83,3.3777777777777778,3.72
0.53,13.53,2.381111111111111,2.32
0.48,12.51,2.31125,11.615714285714287
0.51,9.33,3.1357142857142857,5.845000000000001
0.65,8.02,2.6357142857142857,12.553333333333333
0.94,7.95,2.6700000000000004,7.535
1.2,11.55,2.737142857142857,4.53
1.76,9.62,2.16125,6.29
1.6,9.97,2.8425000000000002,4.275
1.62,6.48,3.2224999999999997,6.29
0.94,12.5,2.932222222222222,7.220000000000001
0.46,13.11,2.534,4.3825
0.46,9.2,2.431,1.7566666666666668
0.46,8.96,7.6,3.9800000000000004
0.3,10.34,4.078461538461538,6.466666666666666
0.46,12.37,3.1553846153846155,4.15
0.85,16.46,2.9892307692307694,0.46
1.96,20.15,2.72,7.33
6.67,16.01,2.09,23.23
10.75,26.83,1.69,57.6
15.13,20.69,0.68,60.27
13.38,18.09,2.03,37.84
8.15,10.16,1.96,6.44
3.29,11.42,2.11,28.719166666666666
1.67,8.5,4.45,29.783749999999998
1.08,11.29,3.5,18.637142857142855
1.13,12.07,2.55,19.68
1.05,11.25,3.2479999999999998,7.6985714285714275
0.99,12.92,3.548888888888889,14.665
1.19,14.66,3.17125,11.74
1.56,17.61,2.9957142857142856,5.885
1.58,10.56,2.1928571428571426,9.215
1.28,12.29,3.142857142857143,10.765
1.12,12.4,2.816666666666667,4.67
0.78,10.89,2.2487500000000002,8.15
0.44,21.42,2.3366666666666664,3.545
0.5683333333333334,8.14,2.1959999999999997,0.66
0.34,12.1,2.727,0.0
0.36,22.12,3.8181818181818183,14.41
0.42,13.91,2.767777777777778,13.31125
0.82,16.31,2.7975,13.330000000000002
2.11,20.35,3.64625,17.03933333333333
5.75,22.74,3.32125,27.11
8.24,28.02,2.915,56.92
14.3,23.99,2.8737500000000002,41.95
17.98,10.96,3.3900000000000006,30.57
14.65,11.7,2.9771428571428573,14.11
5.6,12.46,2.7571428571428567,3.82
2.89,14.89,3.337142857142857,1.18
2.33,16.44,2.32,5.62
1.72,10.63,1.8800000000000001,8.017
1.45,8.13,2.51,2.47
1.76,17.07,2.152,14.26
3.49,12.63,1.6759999999999997,5.21
4.7,8.44,1.848,3.39
1.6486956521739133,20.88,1.5816666666666668,5.81
1.4024999999999999,15.08,2.2249999999999996,6.322857142857143
1.31375,10.21,1.81,5.548
0.54,7.28,2.190909090909091,8.15
0.78,14.42,2.425384615384616,5.18
0.62,11.7,0.26,4.5280000000000005
0.47,10.92,2.54,6.140000000000001
0.49,7.61,9.14,8.965714285714286
0.56,18.15,6.49,6.11
0.83,19.45,4.61,2.54
2.98,14.16,6.28,8.72
9.75,16.12,0.15,30.35
14.37,10.96,3.2281818181818185,29.95
15.32,3.01,2.981,48.26
6.12,2.15,3.571111111111111,21.8
1.95,2.42,2.988571428571429,11.17
1.61,11.64,3.0700000000000003,18.736428571428572
1.21,13.99,3.655,16.53
1.04,11.05,2.505,8.955
1.08,17.21,2.46,14.832857142857145
0.96,8.71,2.6675,1.92
1.19,10.88,2.444,9.5
2.0075,12.75,2.19,4.5
2.2579166666666666,11.23,2.1300000000000003,3.9625000000000004
1.6231818181818183,10.32,1.5828571428571425,4.462
1.98,6.64,1.71,3.38
2.16,11.51,1.18,4.5
1.96,20.43,2.7700000000000005,8.15
1.02,7.63,2.8691666666666666,3.6999999999999997
0.96,12.15,3.0292857142857152,3.983333333333333
0.81,7.21,4.255714285714285,4.736666666666666
0.49,12.33,16.37,3.62
0.59,19.68,5.45,4.01
0.82,11.32,6.48,7.28
1.65,11.99,8.36,2.92
5.18,21.02,13.92,16.224444444444444
8.22,17.35,9.8,15.68
10.36,19.38,9.17,20.25
9.2,8.49,12.1,13.63
3.15,7.72,7.62,1.75
1.25,14.86,5.76,13.260000000000002
0.97,19.53,7.07,12.42
0.76,9.55,2.73,8.391666666666667
0.65,11.53,3.607,14.743333333333334
0.65,11.49,2.89,2.8725
0.49,10.4,2.8588888888888895,15.36
0.7,3.47,2.5975,7.92
0.9,15.61,2.19125,4.8966666666666665
1.28,8.97,0.53,5.296666666666667
1.25,10.85,6.25,2.26
1.32,5.66,1.5859999999999999,0.0
1.05,13.48,0.06,8.15
0.79,12.05,2.07,5.18
0.68,14.73,0.03,0.0
0.51,14.68,1.957857142857143,2.38
0.52,8.68,0.41,5.1175
0.66,10.06,1.05,4.452222222222222
1.88,26.53,0.66,4.142500000000001
3.16,13.07,2.748888888888889,2.38
7.53,19.39,2.64,13.37
5.16,17.17,2.2487500000000002,3.69
4.08,14.23,2.3314285714285714,5.34
3.67,10.13,4.026666666666666,17.92941176470588
4.27,12.63,3.482,14.81
5.07,11.86,2.606,26.13
5.31,20.99,3.21,18.09
3.46,13.97,2.1420000000000003,0.98
2.18,13.53,1.8475,23.59
1.82,13.05,1.8,3.46
2.19,12.0,1.8800000000000001,13.950000000000001
1.82,15.04,1.5799999999999998,9.01
1.33,12.26,1.4866666666666666,8.048
1.05,12.56,1.0025000000000002,4.8374999999999995
1.12,10.85,2.314,2.26
1.42,15.69,1.395,0.0
1.22,10.95,1.1433333333333333,8.15
0.6234782608695651,15.14,1.7383333333333335,3.195
0.5936363636363636,10.0,0.9657142857142859,0.95
0.5956521739130436,11.65,2.757142857142857,0.95
0.822608695652174,19.57,4.1725,4.075
0.77,18.69,2.6700000000000004,1.21
1.17,20.91,3.261666666666667,0.69
2.99,13.28,4.465,7.0040000000000004
6.66,21.16,4.0840000000000005,12.69
8.55,15.53,2.992,20.34
8.96,17.7,2.8259999999999996,7.74
5.36,16.32,3.944,9.34
4.12,11.69,3.64,14.14
2.75,8.12,2.935,2.49
0.94,4.09,3.7800000000000002,9.295555555555556
0.95,2.78,2.4525,8.685555555555556
1.0,2.44,2.063333333333333,12.791428571428572
1.04,11.58,2.05,3.64
1.2,12.14,1.82,23.32
1.88,10.76,1.795,16.32
2.36,18.58,1.2733333333333332,6.04
2.19,9.79,0.764,3.79
1.77,7.25,1.6642857142857144,2.26
1.3,6.73,1.40875,7.102499999999999
1.19,10.68,0.06,5.0600000000000005
0.55,9.43,0.23,3.1225
0.39,13.03,0.32,1.513333333333333
0.37,7.99,2.18,4.73
0.5,14.42,0.75,3.723333333333333
0.9,7.87,2.262727272727273,3.8644444444444446
2.1,14.25,2.229,1.96
1.82,6.94,3.4175,7.5
1.17,13.45,3.59,16.312727272727273
1.3,7.09,3.5300000000000007,20.06
1.27,8.54,1.27,25.388333333333332
0.57,7.72,3.7433333333333327,20.298333333333336
0.69,8.01,3.2060000000000004,12.889
0.57,6.27,2.738,9.701666666666668
0.41,7.95,3.668,7.74
0.36,5.96,3.0725000000000002,2.582
0.36,5.15,3.0333333333333337,11.926666666666668
0.29,6.91,3.0549999999999997,6.4079999999999995
0.37,9.23,2.045,20.996666666666666
0.74,11.89,3.13,9.15
1.09,5.77,3.47,3.9433333333333334
1.19,15.71,2.62,4.226
0.55,8.58,3.004,2.26
0.49,13.75,2.474,0.0
0.33,9.27,1.4999999999999998,8.15
0.43,7.32,1.37,5.18
0.44,16.68,1.0114285714285716,0.0
0.26,16.26,3.014285714285714,0.0
0.24,20.22,4.68625,0.0
0.29,18.78,3.0985714285714288,3.87
0.32,13.88,3.1750000000000003,5.543333333333333
0.47,18.27,6.38,7.786
0.99,10.11,4.968,19.265
1.97,14.04,3.17,22.768333333333334
2.99,10.19,4.022,16.19
1.31,11.98,4.668,2.49
0.73,7.73,4.555000000000001,14.688181818181818
0.65,3.79,4.119999999999999,12.16
0.63,7.36,4.345000000000001,13.016
0.49,3.05,2.6225,4.977500000000001
0.5,2.31,2.6566666666666667,19.655
0.47,4.77,3.065,7.214
0.64,0.73,4.640000000000001,14.963333333333333
0.86,5.23,4.62,8.2
1.16,9.71,2.6333333333333333,6.34
1.15,8.73,1.3039999999999998,6.78
0.53,9.88,1.93875,2.26
0.26,8.08,1.718888888888889,0.0
0.31,6.65,0.01,8.15
0.22,5.85,0.96,5.18
0.27,24.52,1.52,0.0
0.21,13.03,1.24,0.0
0.29,17.99,1.34,0.0
0.26,14.73,0.48,3.8750000000000004
0.3,13.13,0.85,3.901666666666667
0.6,16.3,2.6750000000000003,8.030000000000001
1.13,14.48,2.5777777777777775,22.485
1.97,10.92,0.67,4.17
2.88,25.37,2.9414285714285717,23.232727272727274
3.88,8.8,0.32,19.290999999999997
3.77,5.83,2.884,12.002
0.99,10.24,2.734,9.681666666666667
0.67,11.87,3.74,9.936666666666666
0.61,11.02,2.1550000000000002,5.273333333333333
0.69,10.94,2.2199999999999998,15.055
0.76,13.31,3.9699999999999998,2.9899999999999998
0.81,9.93,2.33,18.79
1.06,9.22,1.5000000000000002,8.676666666666668
1.21,20.14,1.7559999999999998,4.715
1.36,11.1,1.4728571428571429,6.223333333333333
1.31,9.14,0.61,2.26
1.0,7.63,1.08,0.0
0.71,15.05,1.9,8.15
0.61,11.66,0.1,5.18
0.58,19.14,0.39,6.77
0.48,9.46,2.19,6.385
0.55,19.44,2.11,6.385
0.64,15.09,0.09,7.178333333333334
0.83,12.35,2.2155555555555555,6.77
1.54,17.12,3.1214285714285714,6.0
4.33,13.52,3.7979999999999996,17.93846153846154
6.74,16.62,3.31,18.97
8.48,14.75,4.29,30.79
7.55,14.09,4.923333333333333,37.7
3.27,8.71,5.055,12.11
0.9,8.82,4.285,6.52
0.65,1.99,5.115,18.520000000000003
0.71,1.42,2.95,13.957142857142857
0.61,2.23,3.12,18.054999999999996
0.62,1.62,3.12,7.465
0.55,6.13,3.15,11.57
0.69,12.75,3.24,10.41
1.04,10.65,3.31,6.04
1.1,7.03,1.94,3.79
0.89,9.73,3.0,2.26
0.58,9.62,2.275,0.0
0.37,4.61,1.03,0.0
0.2,8.21,1.1216666666666666,1.91
0.17,16.4,1.3550000000000002,0.66
0.23,9.85,1.7280000000000002,0.0
0.29,12.55,3.424285714285714,0.0
0.23,6.11,1.7650000000000003,2.61
0.28,3.97,3.0016666666666665,4.175
0.55,11.66,3.965,7.3116666666666665
0.67,14.64,5.140000000000001,17.21666666666667
0.59,9.53,3.62,16.880000000000003
0.45,8.23,3.0379999999999994,24.445
