IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,DTU-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Aya-Nagar-IMD,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,ITO-CPCB,Lodhi-Road-IMD,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,CRRI-Mathura-Road,RK-Puram-DPCC,Punjabi-Bagh-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Bawana-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC
64.11,96.1,22.93,133.8,64.08,31.57,34.68,142.68,72.58,40.75,15.77,66.6,72.4,102.7,110.93,73.55,67.15,77.05,100.4,56.01,9.75,51.15,53.08,81.5,65.0,59.5,70.45,66.2,373.93,35.17,103.9
67.88,94.17,25.95,146.72,57.57,31.93,44.19,78.17,64.33,41.55,18.75,79.83,61.73,87.6,95.3,74.02,78.2,85.2,77.08,51.94,9.35,56.25,61.47,93.83,62.7,46.62,126.93,67.35,333.5,38.38,103.22
61.58,86.03,26.68,168.95,54.65,23.5,36.48,52.9,62.0,37.33,12.87,33.98,53.33,158.4,129.37,73.4,91.0,74.75,79.4,43.57,6.93,48.35,71.28,75.22,54.48,38.9,101.77,53.33,223.1,42.66,75.38
56.25,50.05,21.38,146.97,40.85,17.25,35.28,37.8,43.77,32.58,12.78,29.65,38.92,135.5,92.67,69.45,64.1,60.75,59.65,24.6,4.42,50.88,62.62,52.08,24.98,27.25,70.83,31.57,166.3,25.11,63.4
45.04,39.05,17.02,108.92,33.9,14.8,22.5,30.65,41.25,27.42,11.08,24.35,27.88,98.42,64.14,55.65,53.65,49.23,50.25,27.37,3.45,48.33,54.45,46.5,15.15,19.75,44.65,20.78,125.47,19.04,39.9
33.7,34.83,14.52,85.65,31.65,11.3,20.08,21.18,20.6,24.48,8.2,15.9,23.55,112.78,52.91,54.88,46.5,37.3,42.5,32.95,2.5,36.25,46.95,42.85,10.02,27.612727272727273,29.65,14.15,121.92,17.67,26.4
27.54,27.6,12.15,74.75,27.6,9.43,15.66,18.0,18.02,23.85,8.09,17.0,21.0,82.35,36.96,54.08,40.02,30.27,34.75,27.19,2.15,31.8,42.4,33.25,7.65,24.034761904761904,25.15,10.93,113.9,13.73,21.4
23.17,27.48,10.25,74.9,29.85,9.15,14.19,14.97,17.77,24.12,7.61,12.95,19.92,89.98,36.65,51.75,36.77,26.83,38.82,23.76,1.85,30.77,38.72,26.82,6.77,28.444285714285712,20.77,9.8,127.27,12.35,16.45
20.42,21.7,10.9,72.88,28.3,9.52,14.28,12.95,19.62,23.48,7.61,11.9,19.9,125.4,30.88,50.58,36.62,24.15,38.48,21.32,2.73,28.45,41.3,34.03,7.33,35.27857142857143,21.4,7.88,137.18,14.38,18.42
20.52,43.25,16.02,83.5,39.45,10.47,14.13,13.28,28.75,23.45,8.71,18.95,20.85,276.35,31.88,54.28,38.1,25.65,56.35,37.23,9.05,37.28,50.65,44.6,10.25,45.32333333333333,28.05,12.15,150.05,16.19,25.4
36.36,130.23,14.0,99.8,121.88,12.75,16.32,20.48,48.05,26.0,13.17,53.6,58.27,258.12,66.67,59.85,40.7,27.43,101.95,89.14,69.78,52.98,106.53,60.7,26.65,79.26227272727273,59.1,100.33,229.35,31.42,100.68
41.66,210.15,16.25,110.35,187.9,59.65,43.38,83.15,93.98,42.02,18.22,138.88,185.43,66.4,185.43,83.7,53.12,41.65,164.57,132.42,204.98,121.35,73.12,125.03,75.7,191.3,149.07,395.1,418.6,75.34,178.12
58.75,288.9,40.25,134.62,197.4,70.35,44.75,161.23,185.88,56.0,35.38,268.23,189.1,119.35,377.86,108.83,71.33,91.45,188.58,178.62,296.25,199.27,80.47,180.95,97.65,136.25,250.15,461.25,251.40954545454542,140.68,262.32
98.6,403.7,22.2,120.75,213.5,48.38,31.23,193.33,333.4,84.03,37.5,272.92,163.3,149.68,377.35,145.77,127.6,145.8,220.95,234.36,413.0,334.22,154.88,152.73,98.53,113.05,256.65,194.49826086956517,466.55,78.38,323.15
156.81,364.0,63.1,124.55,226.53,40.2,57.52,149.65,263.55,104.47,37.32,314.95,129.05,167.8,418.54,174.85,205.65,184.9,162.88,234.16,424.9,354.68,176.12,125.55,79.4,269.6,222.98,248.45,256.78899999999993,68.55,412.97
153.06,376.6,56.95,173.0,220.32,38.25,66.48,195.2,156.52,100.8,53.26,329.27,122.17,202.85,234.55,168.82,206.32,106.55333333333334,147.45,242.17,447.85,312.48,224.98,110.15,96.25,301.58,176.88,415.23,480.68,66.63,459.12
107.1,308.22,112.33,159.1,152.15,29.6,104.78,128.72,91.17,84.0,52.81,333.25,128.12,262.85,168.02,154.85,152.52,114.41999999999999,162.65,257.73,409.42,146.25,197.32,115.33,98.8,359.82,121.55,183.0,350.25,77.86,392.3
55.6,240.57,146.77,161.05,244.2,30.57,128.04,121.95,75.35,71.92,55.12,337.28,232.75,130.38,110.52,126.95,105.0,110.76266666666666,132.95,210.07,335.12,170.5,193.45,112.62,80.47,248.35,70.33,166.57,234.93,66.06,373.93
44.57,196.5,147.78,142.43,251.43,65.88,134.74,211.82,74.53,69.22,54.97,381.48,206.5,93.33,166.53,101.95,73.45,103.65933333333334,97.8,216.73,260.8,202.72,148.6,110.95,62.07,155.62,96.98,147.55,176.83,88.02,366.98
39.94,204.4,120.1,233.02,265.5,105.7,111.94,227.3,83.3,68.4,52.58,266.9,214.85,123.9,183.5,85.9,74.1,71.58461538461539,109.85,180.07,218.25,142.2,149.44,113.62,41.1,109.8,208.6,162.9,184.6,101.55,317.15
36.55,211.12,94.82,177.62,264.15,111.08,75.82,187.78,85.17,69.92,51.22,230.03,166.98,131.35,200.54,79.4,102.08,67.89846153846155,102.38,190.53,216.85,144.95,94.85,129.72,55.65,91.9,172.55,155.57,163.4,105.77,312.68
33.18,229.72,76.07,135.15,277.32,94.38,95.4,139.95,124.05,83.57,48.43,223.85,131.6,131.77,252.22,78.5,114.5,65.90538461538462,152.98,183.97,188.6,153.8,154.72,163.98,53.38,141.9,131.8,158.15,280.5,102.69,299.4
33.65,259.65,81.47,117.5,230.03,74.85,81.14,122.12,104.07,95.35,48.03,212.85,233.97,125.07,274.49,81.42,96.35,56.189230769230754,141.7,217.84,165.83,180.25,110.45,165.75,39.45,258.6,250.35,187.4,383.52,108.23,303.8
38.39,293.5,64.17,153.3,269.0,59.45,80.23,102.8,165.88,89.05,46.82,221.38,256.12,105.9,301.44,78.07,105.47,52.595384615384624,167.4,204.67,161.97,200.88,71.15,179.7,35.83,261.45,256.77,247.45,385.85,107.6,294.12
42.3,305.75,64.62,217.23,332.23,53.38,78.14,115.72,131.07,118.08,47.33,249.5,267.33,125.9,347.9,79.55,91.28,61.17000000000001,132.78,254.2,187.28,292.9,50.73,158.43,66.28,148.68,131.88,275.08,260.27,104.4,302.48
65.99,226.62,106.65,202.57,349.07,43.67,82.33,91.12,110.83,147.55,50.26,294.35,250.05,128.88,329.15,81.27,98.12,72.13625,127.6,171.11,220.95,235.77,77.75,164.38,60.33,91.75,186.47,151.8,247.97,100.06,372.82
75.3,161.15,107.95,144.35,183.78,23.3,52.86,42.47,76.6,124.68,56.22,221.2,149.68,129.78,255.32,82.35,164.78,68.34764705882354,108.65,74.0,176.93,159.18,99.0,140.85,39.9,40.9,98.45,74.8,85.57,107.47,318.57
73.82,81.9,48.58,172.55,111.85,20.73,31.52,61.4,95.68,80.47,30.27,101.67,113.23,137.5,180.82,78.17,150.03,61.83222222222222,126.28,37.78,66.83,131.12,73.78,114.65,25.85,35.65,51.35,72.22,62.67,44.85,186.0
52.16,65.58,26.22,220.07,69.08,24.75,25.01,51.85,76.75,50.2,21.09,62.17,68.88,108.35,153.4,73.05,114.2,162.72,106.8,32.35,52.83,103.85,45.25,96.5,57.7,67.82,39.08,113.47,55.62,24.88,125.17
50.84,52.05,19.98,209.03,48.77,30.75,24.25,46.38,62.05,36.92,11.02,36.08,45.38,90.3,78.58,65.95,81.55,84.38,79.38,33.23,18.15,46.45,30.85,78.53,46.8,96.77,31.65,88.33,59.73,18.04,85.88
36.68,44.23,15.62,118.88,37.05,27.23,21.87,39.83,33.95,30.75,8.62,27.85,34.33,77.12,36.5,58.33,54.8,42.38,51.2,25.02,14.62,29.3,29.0,55.62,16.35,78.68,25.62,34.38,58.0,14.73,56.9
25.5,36.15,13.68,80.5,31.45,21.12,20.42,32.92,25.73,27.35,8.02,26.27,32.8,77.97,29.16,54.62,44.12,33.9,40.93,27.57,13.57,27.05,28.1,42.0,13.72,38.12,20.1,25.68,50.85,14.88,40.08
25.55,36.23,15.15,83.62,28.98,17.38,21.86,33.1,30.67,27.0,8.97,33.1,28.3,67.0,31.09,55.02,47.42,33.67,42.45,14.06,16.77,27.4,28.32,34.53,12.65,51.77,19.68,32.4,45.15,14.59,31.88
26.46,31.52,20.93,104.57,28.0,16.55,22.03,35.95,32.17,27.35,10.75,46.3,29.25,46.53,42.36,54.3,58.62,31.82,50.95,11.66,25.27,40.03,28.98,33.83,14.43,36.97,19.62,60.75,49.62,14.46,25.15
42.39,39.7,33.42,114.15,28.77,16.4,23.81,45.85,35.17,29.15,12.23,54.73,29.67,23.65,59.82,55.48,63.85,33.33,54.25,9.78,49.72,57.83,34.38,33.22,30.03,59.75,26.7,66.38,72.7,16.68,35.4
52.1,45.3,42.85,117.35,39.52,19.32,28.35,59.1,47.55,33.4,13.3,54.35,36.75,25.43,62.8,58.42,68.33,38.33,62.4,11.47,51.33,64.72,37.8,36.77,32.12,35.27,45.67,53.42,70.0,17.71,36.75
48.65,39.42,33.77,122.77,31.15,21.77,26.43,56.4,54.4,36.05,12.46,46.93,33.05,40.45,58.85,61.0,65.53,42.05,64.85,9.35,38.88,69.45,39.25,37.73,22.98,43.42,43.62,60.78,63.73,17.77,33.42
35.95,35.53,20.73,114.65,30.8,20.45,21.6,44.88,47.0,36.42,10.31,33.38,20.38,96.95,58.93,58.33,60.4,36.25,58.77,13.04,28.85,44.65,37.02,38.38,21.62,26.23,35.47,37.45,59.62,17.2,33.47
44.95,30.43,11.55,70.2,26.38,8.82,16.03,27.27,29.12,33.98,9.01,23.02,13.8,45.97,44.39,57.88,48.83,28.68,39.73,29.54,17.85,29.12,34.1,47.4,8.65,9.32,37.55,15.15,115.35,8.79,25.27
21.22,22.62,8.05,63.2,20.55,8.43,14.61,11.5,23.88,29.7,6.93,10.62,13.35,45.2,30.51,53.78,37.72,25.15,39.08,21.1,8.58,21.85,25.47,52.67,8.43,8.97,19.75,10.52,67.85,8.99,16.12
17.06,21.68,8.85,62.75,23.6,9.68,15.25,10.9,25.15,26.85,7.44,12.03,15.3,22.42,29.43,49.35,34.2,24.32,35.5,33.76,12.55,25.75,29.45,59.8,9.22,11.3,17.3,10.45,55.62,13.77,16.4
17.7,20.35,10.72,62.37,19.65,12.1,21.08,12.97,28.8,23.38,7.8,12.93,19.38,20.17,25.23,48.45,32.53,24.65,35.55,45.33,16.95,24.9,34.0,70.58,12.03,25.0,15.3,11.8,36.18,13.42,14.28
19.36,15.3,12.07,62.28,21.57,13.3,27.16,14.62,24.77,24.38,8.36,13.25,21.45,24.72,37.02,47.73,33.47,24.58,36.92,41.38,22.9,28.2,34.6,56.85,13.83,29.38,13.58,18.1,26.62,11.39,16.32
21.79,15.1,17.45,67.1,41.85,26.2,28.5,18.5,27.75,23.73,8.63,18.2,18.05,21.3,30.76,54.9,36.3,24.9,42.65,26.32,41.75,37.7,36.08875,85.12,9.9,21.7,12.7,13.6,31.1,12.32,16.65
23.19,19.35,18.2,77.67,36.7,30.43,33.09,20.08,31.32,24.15,9.73,17.08,22.43,52.4,45.6,54.1,37.9,23.7,44.8,28.62,41.17,32.62,36.53,92.8,11.43,26.27,12.48,13.9,30.78,12.17,20.4
26.2,21.6,15.73,70.23,112.64619047619048,29.85,37.79,23.9,33.35,25.2,11.14,20.5,22.23,54.48,35.69,53.72,40.7,23.2,43.65,67.14,34.52,37.78,38.28,101.45,19.4,29.25,14.45,16.38,46.1,15.95,24.08
29.2,60.82,16.6,70.75,107.24857142857144,29.55,29.0,29.05,30.0,23.7,11.42,24.65,23.75,56.65,40.58,55.03,42.15,24.73,39.83,70.95,32.98,35.23,43.48,107.8,25.83,34.5,23.05,38.05,100.43,20.53,42.45
30.51,53.27,17.2,67.55,100.39,27.23,32.55,28.38,36.38,26.07,10.16,38.42,23.62,215.25,50.26,55.2,44.55,24.93,56.6,88.86,46.7,44.78,46.9,108.55,31.58,60.27,25.55,94.78,114.03,22.51,54.2
34.8,100.8,17.9,74.47,102.0757142857143,33.97,43.91,27.77,52.25,26.85,12.6,60.53,33.98,214.77,56.58,56.15,46.45,28.4,68.72,110.61,96.25,55.67,72.25,102.28,46.95,69.28,23.88,103.0,143.2,17.05,80.65
41.27,63.2,36.27,88.6,92.90333333333334,37.15,45.04,26.25,52.7,30.73,18.14,92.97,35.1,82.12,69.98,57.2,56.7,37.67,66.72,61.52,86.88,68.35,88.75,111.45,44.52,50.12,30.38,48.7,203.6,20.34,91.05
38.02,43.55,31.98,71.78,34.95,20.65,35.25,26.15,35.88,32.5,16.74,41.53,25.48,71.97,49.13,57.77,58.9,44.47,60.38,30.8,43.95,45.12,69.88,105.35,16.3,28.65,25.5,19.9,110.2,19.07,48.95
30.45,32.83,17.15,61.65,24.57,15.02,23.79,22.98,28.25,33.38,9.83,19.85,17.88,75.78,43.86,53.98,46.62,40.3,49.4,19.37,22.95,31.0,48.3,87.45,10.55,19.33,16.98,11.82,91.5,16.05,27.73
21.31,27.17,13.07,50.73,30.02,9.88,16.84,17.45,20.18,29.15,9.06,22.53,17.15,57.12,33.85,52.6,39.55,35.38,45.75,14.16,19.75,31.8,44.05,59.4,6.95,14.42,14.55,8.07,100.5,13.92,24.93
15.89,22.9,12.15,48.03,25.25,9.72,15.03,13.75,18.05,28.48,8.61,18.0,15.25,37.03,35.31,50.12,30.55,31.98,41.35,10.42,15.25,28.3,37.55,70.1,6.17,10.9,13.23,5.97,86.47,11.97,20.85
14.61,19.7,9.8,49.35,20.93,8.65,14.46,11.1,15.45,25.85,8.09,15.43,14.45,56.78,27.71,42.28,28.52,26.38,38.33,6.99,15.7,25.93,33.4,66.03,5.88,10.07,10.27,5.25,90.57,10.41,19.57
14.23,18.62,8.15,47.6,22.85,7.67,13.62,9.78,14.85,23.55,7.52,12.0,16.45,67.97,27.58,37.95,26.73,24.18,35.33,7.96,13.12,23.27,31.38,65.5,5.35,10.38,9.35,6.1,90.1,12.15,18.2
16.83,21.5,7.78,48.0,25.35,7.6,13.47,11.5,17.4,24.27,7.66,11.78,14.5,93.4,37.92,43.45,24.55,23.55,38.85,22.37,13.17,24.7,32.6,39.6,6.12,9.78,10.5,8.03,85.67,12.94,19.52
20.09,18.77,8.4,48.08,33.75,8.38,12.88,11.88,19.32,24.1,8.34,14.72,16.85,151.05,32.03,49.85,20.55,21.95,44.75,34.12,15.85,26.27,35.85,45.6,8.43,15.08,14.2,13.3,113.4,13.64,20.8
30.69,50.55,16.93,76.15,55.9,12.47,15.78,15.6,36.5,24.35,10.43,39.0,22.9,173.55,44.73,51.52,26.2,25.0,64.15,64.76,37.05,40.67,64.0,60.5,18.65,42.72,26.18,26.77,130.03,19.79,61.5
48.91,92.38,21.65,111.35,79.83,21.4,29.87,25.0,55.83,27.23,21.49,79.75,33.58,225.07,71.7,56.75,35.77,34.72,83.08,80.1,99.0,67.4,102.9,78.0,37.55,77.45,75.25,48.5,163.93,30.1,123.93
53.03,77.28,30.2,95.9,102.47,21.15,43.81,35.72,51.75,29.52,19.09,104.78,39.92,141.47,92.54,60.15,50.4,49.58,89.85,79.52,104.3,93.17,161.98,87.45,35.17,47.15,69.68,62.28,165.5,34.38,121.12
55.0,107.72,35.8,85.58,116.85,24.12,44.32,41.83,64.75,30.62,29.37,122.55,34.15,188.95,113.68,63.98,66.58,68.35,86.35,134.64,149.1,84.4,137.03,97.88,36.0,48.12,68.15,49.47,150.95,35.33,133.85
59.14,138.62,35.45,87.55,113.35,33.92,44.93,50.88,56.65,32.5,29.55,147.2,30.03,210.2,101.88,66.05,73.72,84.62,76.08,137.27,169.18,104.45,161.52,111.15,40.72,41.45,62.6,82.03,117.92,44.45,159.38
50.27,75.38,35.6,87.3,75.97,28.05,46.23,56.88,38.48,31.42,31.51,117.0,32.77,156.28,87.68,63.05,66.3,89.88,68.72,134.95,174.4,73.4,156.95,116.5,25.3,35.95,60.57,79.92,101.8,27.33,157.85
49.47,39.92,29.83,77.85,66.3,25.58,61.1,47.08,43.5,30.82,27.78,104.25,27.3,111.67,68.18,64.4,59.38,88.88,74.3,131.19,162.35,66.08,142.7,120.38,25.9,25.8,61.33,27.65,93.83,25.55,115.42
39.84,39.98,29.52,89.05,84.03,26.75,56.09,41.7,44.15,28.98,26.54,83.83,25.62,69.17,63.94,62.8,53.27,83.95,68.17,161.95,102.53,53.67,105.65,125.58,16.88,25.8,46.05,20.9,52.02,18.34,101.92
36.56,30.38,30.45,86.47,78.6,35.45,41.84,40.08,50.42,27.8,18.03,57.52,39.8,28.73,61.07,64.12,53.35,79.0,62.67,129.11,68.12,36.7,76.03,118.07,12.18,46.45,28.15,20.62,38.7,18.28,61.95
35.78,28.8,31.6,78.4,124.8,25.55,47.57,36.8,45.7,27.18,14.65,37.4,31.32,68.55,46.59,60.1,47.35,69.1,55.8,100.39,44.25,40.1,88.17625,123.38,12.9,28.0,40.4,18.7,36.45,17.79,51.5
41.26,28.92,25.68,85.28,80.47,25.75,38.83,33.9,42.77,26.65,14.28,33.5,65.9,50.17,40.05,59.6,44.12,59.95,52.12,88.04,47.38,37.55,64.53,125.33,18.62,36.73,41.65,23.18,64.25,20.56,47.42
39.49,44.67,18.15,86.05,63.12,27.82,29.66,51.88,37.95,28.12,12.49,28.52,73.15,68.8,48.72,58.55,41.92,48.65,56.38,77.65,44.58,37.47,56.15,123.88,22.65,41.03,37.77,39.42,80.07,24.36,46.55
39.83,62.12,21.25,84.08,56.35,23.23,26.78,50.1,42.5,28.65,12.44,34.25,52.65,106.5,54.09,58.33,41.33,41.48,53.73,66.08,34.33,37.05,49.95,123.0,27.12,41.1,32.42,23.65,169.93,26.71,52.12
35.01,89.5,37.08,84.12,59.3,17.48,29.56,41.9,40.48,28.88,13.27,48.1,37.92,91.47,48.93,57.88,41.95,39.4,52.67,88.44,40.92,43.38,53.45,123.57,21.5,36.67,29.85,44.85,93.75,28.85,60.52
42.24,109.48,40.57,79.65,54.2,14.7,30.49,37.23,46.75,30.32,13.85,66.83,57.77,150.32,60.83,60.15,48.3,41.25,60.95,99.99,77.03,47.83,78.05,117.15,32.38,42.03,29.6,46.07,134.52,27.13,91.72
50.49,99.3,43.38,90.0,57.12,26.0,33.09,35.88,41.9,31.65,15.67,56.83,56.92,168.25,70.11,60.88,52.5,45.0,54.6,53.62,97.8,59.62,108.8,118.58,35.0,39.8,35.8,39.45,185.45,37.34,124.15
53.2,80.42,37.95,107.5,53.38,18.38,30.46,31.9,36.48,29.73,12.68,39.75,36.27,139.1,66.28,62.62,48.17,45.45,56.92,32.49,48.28,54.5,90.3,98.28,26.67,25.95,37.38,35.55,132.9,42.82,70.1
51.15,55.28,19.8,88.42,37.73,14.4,25.42,25.88,26.3,28.25,9.68,25.82,24.23,114.93,51.86,60.62,44.35,41.3,54.08,30.4,29.08,38.52,66.78,82.05,17.52,15.7,25.33,26.98,96.4,28.52,40.22
50.58346153846154,33.3,16.12,68.08,28.32,10.12,22.2,17.65,22.95,28.62,8.41,16.9,21.53,78.47,40.99,55.65,39.1,33.23,46.45,29.98,19.8,34.23,45.53,67.98,12.35,13.7,19.5,14.35,98.05,19.94,26.15
37.81,26.62,12.2,57.62,27.38,8.95,21.13,14.32,21.68,25.7,8.29,16.18,18.05,97.28,38.61,50.35,19.48,28.38,44.17,22.47,18.05,30.68,41.23,41.38,9.97,12.7,18.58,10.62,99.32,17.54,20.72
22.2,23.88,9.8,57.07,27.12,8.25,19.53,14.08,21.62,24.18,8.19,14.95,16.23,84.38,33.52,50.0,28.45,25.32,42.95,22.47,14.97,29.35,34.52,45.5,8.95,11.3,18.98,11.95,95.9,16.06,18.65
16.57,24.65,9.28,58.92,26.82,8.0,18.11,12.07,20.9,22.8,7.71,13.5,15.18,83.95,32.21,45.8,32.2,22.77,42.75,22.24,15.65,27.4,26.12,39.15,8.52,10.6,18.02,11.18,80.65,16.01,18.83
13.52,23.48,9.35,58.15,31.05,8.25,17.27,11.8,22.62,23.62,7.79,14.25,14.18,95.2,34.27,48.77,33.3,21.93,46.0,27.7,15.7,25.93,28.9,54.2,8.8,13.43,17.43,9.75,111.82,12.93,18.9
15.34,23.5,9.75,62.6,33.23,8.75,16.84,12.05,25.33,24.3,8.12,17.6,15.88,116.72,29.89,50.77,32.4,23.48,53.62,36.15,16.57,29.12,32.38,64.65,10.6,15.25,19.93,12.1,129.55,13.8,23.52
22.15,59.85,11.02,77.83,55.75,12.47,16.94,15.4,41.88,26.25,9.66,29.12,26.45,210.8,47.33,52.77,35.05,25.07,73.62,57.45,25.75,37.48,48.55,73.28,19.18,41.35,33.83,26.27,198.9,20.98,36.45
32.38,156.3,16.0,100.03,75.08,19.67,22.22,30.75,59.05,26.3,18.43,54.28,35.67,212.1,89.67,54.55,41.9,32.8,128.53,58.02,79.25,63.42,84.68,85.65,44.8,82.55,72.92,70.3,187.75,35.1,62.1
39.16,190.18,26.3,138.35,80.75,26.22,21.93,35.98,70.95,29.07,25.53,83.4,35.88,217.58,83.95,57.6,51.75,47.52,119.08,55.38,112.95,65.03,103.03,95.1,108.48,67.95,94.83,73.83,192.78,43.46,101.18
32.42,164.3,43.5,128.4,90.47,20.35,20.65,30.75,72.35,30.25,25.56,94.97,29.88,204.53,87.6,57.1,54.7,55.6,118.57,79.46,124.4,70.3,133.55,101.9,62.65,46.15,90.08,67.58,159.78,29.3,101.45
28.61,145.95,39.57,120.57,72.72,19.8,20.37,30.27,53.77,28.2,24.49,100.17,28.02,104.33,74.61,56.8,54.6,63.75,84.3,78.89,124.3,66.85,103.05,104.22,50.38,47.05,86.47,41.55,145.53,26.63,108.5
34.78,64.47,31.07,99.45,59.35,20.5,22.82,25.55,53.7,26.05,19.95,72.85,23.9,82.33,47.58,54.08,50.52,66.55,76.3,60.1,51.15,42.7,79.35,106.88,41.88,43.45,62.77,52.67,89.17,25.79,95.5
33.65,61.07,20.52,100.82,49.62,20.82,28.34,25.15,54.0,25.6,13.22,41.9,23.95,44.3,48.09,53.25,45.33,58.35,84.82,67.29,42.85,43.6,70.35,107.62,27.98,38.12,44.77,51.33,96.7,26.73,56.27
31.25,60.5,17.07,87.3,44.65,20.77,35.02,24.23,41.6,24.1,12.68,30.65,20.7,34.25,44.58,51.95,41.5,48.67,68.55,61.73,35.17,41.15,66.95,106.72,30.7,34.67,51.5,20.62,65.17,23.21,52.05
23.68,54.58,14.75,78.3,45.9,18.9,32.88,45.0,29.53,23.05,11.11,26.15,22.33,28.77,44.59,53.05,38.77,40.65,54.2,41.0,24.68,30.98,48.0,94.1,20.65,27.82,38.4,18.57,41.47,19.05,36.67
21.67,33.1,26.1,68.22,36.15,13.85,25.15,17.0,30.65,23.9,9.87,20.1,19.9,16.7,35.41,53.85,35.6,33.0,45.75,34.53,18.2,26.7,53.46375,103.65,13.5,19.0,22.3,15.4,37.4,17.74,23.3
19.7,33.85,21.48,64.05,33.33,13.62,19.51,15.12,26.45,22.5,9.55,18.18,28.92,20.45,29.86,50.4,34.7,29.82,43.95,33.79,17.8,25.8,38.77,104.55,11.05,18.3,20.88,13.22,52.15,17.86,22.57
20.22,37.88,19.9,66.83,31.33,14.15,18.27,23.62,22.8,21.93,8.06,16.05,20.48,27.15,33.82,48.55,34.2,26.68,41.75,31.58,15.0,25.05,34.67,105.03,11.05,18.73,23.65,12.53,59.88,15.41,19.1
27.44,37.92,20.88,70.35,29.05,12.4,18.08,34.1,25.88,23.52,8.68,16.83,30.95,44.4,32.8,50.97,35.05,24.12,38.88,31.84,19.1,26.73,42.32,98.28,12.7,20.48,22.18,14.73,86.05,15.33,21.95
20.8,30.95,21.7,73.78,35.43,11.52,16.92,16.25,24.85,25.6,8.81,22.05,18.98,62.68,31.11,51.23,36.38,23.33,38.48,35.06,35.58,27.98,47.3,94.65,19.98,17.35,19.55,18.77,134.97,14.94,23.55
19.85,29.07,14.85,72.5,33.1,11.5,16.21,15.57,25.67,26.25,8.9,21.68,15.2,93.38,35.04,50.03,36.83,22.88,39.53,25.26,18.28,27.28,45.1,86.57,12.8,17.45,21.95,17.6,180.85,16.12,20.1
23.79,41.02,16.02,66.78,34.15,10.38,16.44,16.08,26.02,26.33,8.92,19.8,16.67,92.38,44.32,50.52,37.65,25.35,42.38,27.36,18.98,30.05,45.38,88.3,12.97,17.23,26.07,16.75,145.57,17.46,24.38
26.68,39.72,17.57,73.53,37.95,11.72,22.39,16.8,25.88,27.88,9.4,21.35,16.7,140.2,50.41,53.35,37.3,25.5,45.7,28.09,22.4,31.28,50.6,71.03,15.8,21.02,29.27,14.68,152.58,19.87,25.85
23.55,32.05,17.23,74.85,43.7,12.5,23.06,17.52,31.02,27.02,10.01,23.5,15.05,91.43,48.73,61.17,38.12,26.75,50.45,23.82,22.8,33.45,51.17,55.55,20.57,16.77,30.45,17.07,119.7,5.81,28.38
24.46,31.7,16.15,77.18,39.72,13.03,22.94,18.5,32.38,26.17,10.06,23.9,15.65,100.62,41.19,52.9,42.12,26.6,47.67,24.74,22.95,33.68,53.7,63.93,12.47,16.23,32.98,21.02,99.47,9.89,31.53
37.14521739130435,26.8,16.15,77.15,39.07,12.9,22.54,19.82,29.7,25.62,9.61,21.45,14.52,81.78,45.01,51.55,43.45,25.93,46.73,22.78,22.1,34.17,49.9,68.05,10.2,14.73,34.55,16.83,95.58,10.01,28.32
31.01130434782609,26.15,15.15,71.75,36.33,12.0,22.52,18.3,26.07,25.08,9.71,21.93,15.03,103.1,38.51,46.0,42.97,25.12,40.5,20.92,21.9,30.25,48.23,69.78,10.28,13.57,33.15,16.12,86.78,9.94,29.0
18.78,28.1,14.53,70.53,35.9,12.2,22.01,16.3,22.42,23.8,8.43,21.02,15.05,108.25,35.68,79.07,42.22,24.38,40.77,25.56,20.38,28.4,47.05,79.53,9.68,14.3,30.77,13.68,93.7,10.0,26.98
20.28,26.55,11.92,79.42,38.67,11.95,20.4,16.68,23.98,23.38,6.71,19.77,16.15,112.25,40.12,57.2,40.77,24.12,44.45,28.69,19.18,29.1,43.55,78.6,10.32,16.4,26.95,13.8,136.2,10.03,24.55
22.65,30.55,12.65,77.03,42.8,13.53,19.61,16.6,27.5,24.5,4.73,21.62,20.2,152.1,43.86,52.927727272727275,41.0,23.75,53.73,41.55,20.82,30.65,47.65,83.88,13.03,21.25,27.02,15.05,118.78,9.99,25.3
32.84,44.12,14.18,80.4,62.08,15.5,19.59,23.4,28.98,24.77,4.58,35.75,37.22,181.25,46.02,60.12,43.2,26.98,65.12,49.65,27.8,45.35,64.7,91.85,20.0,35.9,26.23,23.52,122.47,10.11,45.1
43.63,58.88,17.23,91.18,75.03,19.65,28.99,29.72,35.7,29.2,4.62,66.8,31.78,107.47,57.81,67.914,50.85,33.73,72.82,30.55,46.9,58.1,83.92,97.23,21.45,44.65,31.88,33.15,120.03,10.02,45.4
