IHBAS-CPCB,East-Arjun-Nagar-CPCB,Shadipur-CPCB,Punjabi-Bagh-DPCC
24.85,25.99,91.48,82.1
26.44,27.05,89.61,77.17
27.74,27.74,84.56,72.85
29.91,28.87,76.5,67.78
31.2,30.5,69.8,63.15
31.38,31.09,64.6,61.7
32.39,32.0,62.79,60.67
32.56,32.81,58.86,60.42
32.98,33.23,57.45,58.1
32.87,33.07,57.33,58.98
33.35,33.29,57.83,59.25
32.52,32.95,61.49,61.2
32.01,32.64,62.11,63.1
30.27,32.06,67.74,66.95
29.55,31.64,72.14,70.5
29.83,30.76,75.34,72.93
29.25,29.85,76.6,73.55
28.66,29.45,77.13,73.85
28.31,29.08,77.1,73.8
27.7,28.62,77.83,75.22
27.47,28.39,78.75,74.92
27.48,28.25,79.08,74.15
27.35,28.05,80.28,76.3
26.7,27.55,80.83,78.78
26.33,27.06,82.13,78.15
26.92,27.41,82.04,76.85
27.79,28.01,78.25,71.55
29.08,29.2,70.53,64.03
30.09,30.18,67.42,59.57
30.27,30.97,63.16,57.53
31.26,31.45,57.46,55.33
31.57,31.77,56.7,57.83
31.34,31.56,56.49,58.08
31.4,31.71,57.96,59.62
29.82,30.38,59.4,60.73
28.8,29.68,68.03,66.88
28.53,29.51,72.17,69.45
28.17,29.14,74.01,70.83
27.91,28.65,74.48,72.18
27.82,28.51,75.19,73.22
27.72,28.36,74.59,72.72
27.51,27.96,74.03,72.07
27.46,28.01,75.28,73.08
27.36,27.99,76.34,74.0
27.28,27.88,77.78,75.15
27.27,27.8,79.67,76.85
27.12,27.76,80.42,77.3
27.02,27.7,80.6,77.43
27.14,27.67,80.72,77.0
28.23,28.0,78.94,74.55
30.21,29.27,71.81,67.55
30.06,30.38,67.06,61.95
30.5,30.92,70.35,63.87
31.33,31.7,63.87,59.97
31.66,32.19,60.41,58.98
32.57,33.18,57.97,57.27
32.72,32.55,56.53,57.35
32.91,33.77,52.58,56.82
33.9,33.86,51.98,56.42
32.26,33.33,53.08,56.58
31.2,33.02,54.26,57.7
30.69,31.506666666666668,59.51,61.3
30.52,31.235,59.69,63.0
30.29,30.717142857142857,61.16,64.1
29.27,30.031666666666666,63.48,66.53
29.22,29.198,64.68,67.33
29.29,28.125,67.14,68.47
29.17,28.01,69.46,70.07
28.63181818181818,27.9975,72.41,71.67
28.63636363636363,27.91,74.65,72.8
28.742999999999995,27.782500000000002,76.11,73.88
29.1,27.66,77.48,75.4
29.613636363636363,27.4,78.44,75.8
30.35363636363636,27.44,76.26,71.5
31.04,28.064999999999998,69.84,67.07
31.67,29.14,66.19,59.52
33.42,30.444,54.61,49.9
34.11,31.110000000000003,51.58,49.75
33.82,31.439999999999998,48.63,49.38
32.25,31.709999999999997,51.77,53.5
31.44,31.726,55.98,57.73
33.89,31.824,55.13,58.58
33.36,31.522000000000002,58.21,59.25
32.63,31.137999999999998,62.26,63.47
30.95,30.870000000000005,65.97,64.85
30.63,30.0925,66.04,65.18
30.04,29.77,65.09,65.62
29.98,29.4275,65.87,66.03
29.68,29.107499999999998,68.8,68.82
29.29,28.87,72.01,70.83
29.12,28.745,72.87,71.92
28.82,28.57,73.47,71.62
28.8,28.4575,74.42,73.43
28.35,28.34,74.27,73.95
28.96,28.020000000000003,74.53,73.83
28.62,27.725,74.82,74.28
30.25,27.56,74.33,73.42
31.11,27.357499999999998,69.15,68.47
31.77,27.84,63.27,64.15
32.79,28.6575,55.97,55.8
33.5,29.695999999999998,50.71,50.73
34.17,30.098000000000003,48.61,49.2
34.39,30.302,46.4,49.23
34.71,30.45,43.74,49.0
34.34,30.462,43.43,49.52
34.32,30.574,45.02,51.35
34.66,30.256,45.66,52.38
33.74,29.971999999999998,42.83,51.05
31.66,29.738,62.52,60.6
30.37,28.8225,79.84,69.53
31.09,28.5825,79.6,67.75
31.01,28.450000000000003,76.06,66.58
30.84,28.3875,70.64,64.9
30.7,28.2375,67.84,64.57
30.76,28.18,66.43,64.62
30.45,28.11,66.75,65.47
30.26,28.05,68.76,67.35
29.97,27.939999999999998,70.65,68.85
29.128666666666664,27.65,71.89,69.92
29.55,28.27,72.44,70.57
29.57,28.888333333333335,74.02,71.55
29.66,29.25,73.74,70.23
29.76,29.89375,73.05,70.03
29.81,30.50111111111111,72.91,69.72
30.46,31.35,70.98,67.03
31.11,32.25,65.92,63.08
30.79,32.08,62.92,61.2
31.29,32.1,65.88,64.72
31.72,32.57,64.58,64.05
30.760714285714283,31.76,65.45,65.42
30.518571428571423,31.19,67.69,66.55
30.00357142857143,31.28,67.1,66.2
29.84,31.3,69.02,67.3
29.84,31.1,70.6,68.9
29.73,30.68,68.59,68.07
29.47,30.31,68.64,67.92
29.21,30.06,70.24,69.5
29.06,29.87,73.58,72.17
28.99,29.69,76.8,74.22
28.86,29.59,78.61,75.48
28.88,29.56,79.67,76.17
28.84,29.39,80.03,76.02
28.77,29.42,80.1,76.68
28.8,29.44,85.82,84.17
28.2,28.88,90.47,85.93
27.47,27.3,92.0,86.5
26.95,27.24,93.26,86.4
27.17,28.11,93.75,85.62
28.23,29.27,93.14,81.6
28.32,29.54,91.75,79.9
28.86,29.48,89.33,79.22
27.59,28.69,87.59,78.9
27.59,28.72,87.39,81.2
27.76,28.81,87.58,81.33
27.85,28.89,87.42,81.3
27.5,28.45,88.47,83.5
26.99,27.88,91.22,84.05
27.29,28.07,92.03,84.43
27.32,28.11,92.32,83.67
27.46,28.13,92.47,83.55
27.61,28.16,92.47,82.77
27.53,28.2,92.17,82.4
27.21,28.2,92.1,82.0
27.27,28.08,91.76,81.67
26.85,28.0,91.45,81.5
26.89,27.92,90.89,80.58
25.82,26.85,89.72,79.85
25.8,26.21,89.14,81.47
25.96,26.63,90.09,83.95
25.95,26.72,90.98,83.7
26.15,26.84,91.3,83.2
26.21,26.94,91.33,83.4
25.02,26.76,91.41,84.22
24.94,26.03,91.82,86.38
25.33,26.31,92.54,87.03
25.58,26.51,92.91,87.17
25.84,26.91,93.21,86.92
25.96,26.82,93.54,86.77
26.12,26.96,93.57,86.08
26.38,27.12,93.28,84.67
26.34,26.98,93.19,84.7
26.18,26.98,93.15,85.28
26.19,26.89,93.0,85.43
26.28,26.85,92.9,85.05
26.26,26.97,92.74,85.28
26.29,26.92,92.7,85.55
25.88,26.82,92.62,85.8
25.81,26.78,92.54,86.07
25.83,26.76,92.47,86.05
25.62,26.65,92.49,86.2
25.77,26.57,92.41,84.42
25.76,26.65,92.21,84.3
25.87,26.55,92.12,83.4
26.73,27.05,91.25,80.33
27.434375000000003,28.02,88.84,77.2
28.42,28.73,85.14,71.0
29.02,29.75,80.72,69.4
29.15,29.92,75.14,66.17
30.1,30.48,73.54,64.88
30.83,31.28,70.07,62.93
31.52,31.53,69.89,61.8
31.03,31.77,73.87,60.35
27.58,28.47,74.87,63.1
25.65,26.64,79.68,69.47
26.08,27.23,83.66,70.8
25.83,27.0,85.65,74.17
25.78,26.95,87.66,75.5
25.99,26.94,87.6,75.75
26.08,26.89,88.02,76.92
26.12,26.89,88.95,78.47
26.02,26.57,90.21,79.5
25.86,26.44,91.03,80.45
25.65,26.47,91.53,80.92
25.68,26.45,91.8,81.03
25.74,26.45,92.31,81.2
25.8,26.41,92.71,81.85
25.76,26.44,92.91,81.55
26.13,26.69,92.72,80.1
26.6,27.28,91.93,78.42
27.14,27.65,90.4,76.93
29.1,28.74,89.75,77.55
29.87,30.88,83.25,66.8
30.9,31.1,73.98,64.35
31.33,31.56,69.27,63.85
31.96,30.66,78.89,73.0
28.5,28.5,87.2,80.23
27.51,27.78,92.19,83.22
27.88,28.16,93.03,81.85
27.59,28.04,93.27,81.8
27.22,27.83,93.46,82.3
27.02,27.75,93.54,83.33
27.05,27.68,93.38,82.58
27.1,27.61,93.31,83.08
26.78,27.39,93.55,82.85
26.58,27.26,93.31,84.12
26.48,27.05,93.45,85.0
26.33,26.9,93.66,84.95
26.14,26.94,94.12,84.83
26.01,26.92,94.5,85.0
26.11,26.92,94.59,85.4
26.4,27.04,93.78,83.15
27.47,27.64,90.72,78.7
28.05,28.24,85.23,74.3
29.22,29.12,82.42,73.08
30.37,29.92,78.71,69.33
31.29,30.61,72.58,63.15
31.47,31.29,67.79,59.28
31.99,31.99,66.43,60.38
32.39,32.64,64.34,60.27
32.58,32.55,60.84,57.78
33.0,33.63,58.54,57.38
33.24,33.5,58.3,57.78
31.78,32.46,59.82,59.67
30.66,31.78,70.17,66.15
29.64,31.7,75.22,70.52
29.31,31.3,77.47,72.12
28.71,30.86,79.0,73.25
28.37,30.82,81.13,76.68
28.5,30.59,83.33,77.97
28.47,30.16,84.97,77.57
28.05,30.06,85.91,77.88
27.9,29.92,85.7,76.45
27.05,29.3,86.24,78.53
24.43,25.48,87.98,79.47
23.93,25.18,92.55,86.22
23.86,24.52,93.99,87.1
24.17,24.96,94.9,87.4
24.57,25.18,95.79,87.53
25.22,26.1,95.72,86.5
26.22,27.66,93.86,77.58
28.58,28.75,85.15,70.6
30.35,30.48,77.11,71.0
29.82,30.57,74.83,68.85
29.79,30.12,74.06,69.62
29.54,30.28,71.47,70.03
29.6,30.22,69.11,68.8
28.95,29.89,70.61,68.1
27.67,29.5,76.45,72.78
27.3,29.33,81.63,75.55
26.8,29.29,82.63,76.98
26.61,29.18,80.88,76.28
26.74,28.83,80.69,79.2
26.34,28.79,84.28,80.78
26.12,28.8,86.6,82.28
26.32,28.58,87.73,81.12
26.81,28.43,88.39,81.3
27.07,28.29,87.31,79.57
27.02,28.35,87.08,78.92
27.08,28.36,88.13,81.1
27.47,28.29,88.89,82.57
28.07,28.53,87.74,79.55
28.5,29.02,84.67,73.6
29.62,29.81,76.8,68.28
30.73,30.53,71.02,65.6
30.94,31.33,66.9,59.77
28.71,29.92,71.07,66.97
30.32,30.82,85.17,81.73
30.21,30.84,84.85,76.93
30.93,31.52,85.22,78.78
29.61,30.48,83.57,77.03
28.53,29.47,83.01,75.85
28.07,28.83,83.35,76.57
28.11,28.93,84.94,78.28
27.95,29.04,84.94,77.12
27.49,28.87,85.09,77.18
27.45,28.69,86.26,79.18
27.44,28.6,87.44,80.17
27.4,28.41,88.49,80.85
27.18,28.3,89.35,81.45
27.03,28.24,90.17,81.25
26.88,27.9,90.47,81.45
26.62,27.58,90.96,81.88
26.52,27.44,91.67,81.75
27.89,28.26,90.55,78.12
29.02,29.33,83.11,71.38
30.39,30.41,74.71,64.38
31.53,31.42,70.65,63.42
32.02,32.07,63.52,55.9
32.39,32.45,59.24,55.3
32.51,32.36,57.12,54.25
32.25,31.6,57.98,56.05
32.34,32.54,58.59,55.8
32.29,32.62,59.38,56.43
31.55,32.32,60.69,58.12
31.08,32.0,62.6,60.45
30.24,30.84,66.66,62.85
29.56,30.52,69.5,65.75
29.44,30.24,70.16,66.53
29.27,30.08,70.3,66.33
28.94,29.61,70.69,67.6
28.21,29.16,75.31,70.57
27.86,28.59,80.28,73.47
27.48,28.16,83.1,75.33
27.31,28.03,83.84,76.15
26.95,27.85,84.32,77.02
26.63,27.53,83.23,76.75
26.98,27.51,81.19,73.35
27.99,28.03,74.83,69.12
29.15,28.98,68.92,65.28
29.98,29.71,63.96,57.75
30.49,30.48,64.25,54.95
30.91,30.99,64.08,55.33
31.54,31.92,61.54,53.22
31.74,32.32,58.45,54.67
31.86,32.81,57.15,54.55
31.98,33.03,56.86,54.7
32.78,33.19,54.45,54.52
31.78,32.59,57.35,56.17
30.82,32.29,59.47,57.95
30.1,31.9,63.32,60.5
29.54,31.53,64.59,62.82
28.28,31.08,69.29,65.15
28.36,30.81,69.8,65.95
28.56,30.49,72.35,68.4
27.82,30.2,74.4,69.78
27.9,29.91,76.43,71.38
27.9,28.97,78.23,72.45
27.39,28.5,80.44,73.45
27.23,28.53,82.24,75.58
27.21,28.67,83.8,76.0
27.9,28.69,82.84,75.68
29.06,29.38,79.39,72.22
29.1,30.2,78.34,71.17
30.09,30.54,72.44,67.9
30.81,31.3,67.94,60.95
30.33,31.27,74.66,60.35
29.26,29.57,72.94,58.8
31.66,31.82,64.2,56.52
32.73,33.34,59.64,55.38
33.52,33.89,56.03,54.45
33.15,33.98,53.8,55.23
32.38,33.45,55.37,54.4
31.45,32.6,56.28,56.25
30.84,31.74,64.42,63.5
29.83,30.86,70.8,66.4
29.25,30.27,71.88,66.2
28.95,30.0,73.63,68.47
28.59,29.55,75.83,70.67
28.26,29.33,75.65,70.33
27.95,28.99,77.61,71.22
27.76,28.77,80.23,73.67
27.5,28.7,82.72,75.55
27.31,28.67,84.92,77.38
27.3,28.56,86.96,78.9
27.66,28.52,88.37,79.3
28.35,29.17,87.72,76.78
29.09,29.75,84.98,72.28
32.42,31.49,74.77,64.62
32.27,33.23,65.27,60.6
32.48,33.11,59.47,56.42
33.44,33.99,53.48,50.55
34.16,34.56,50.7,50.98
34.67,34.67,50.45,49.88
33.72,34.39,53.08,51.92
33.13,34.03,54.07,52.77
32.19,33.24,58.76,55.03
31.46,32.65,64.44,59.83
30.82,32.35,65.24,61.15
30.52,32.0,67.71,64.7
30.25,31.62,69.3,64.6
29.57,31.38,69.35,65.0
29.13,31.05,71.47,67.28
29.04,30.81,71.99,68.4
29.31,30.46,72.97,69.08
28.240000000000002,30.32,75.43,69.55
28.15,30.28,76.17,70.03
28.3,30.1,76.37,71.45
28.09,29.32,79.86,74.12
28.0,28.8,81.72,74.25
28.58,29.51,79.77,71.17
30.81,31.05,71.59,66.17
31.39,31.96,67.39,60.77
30.33,29.9,68.87,59.65
25.75,26.52,79.53,67.88
25.43,26.34,87.18,75.7
27.53,28.34,85.58,72.35
29.09,29.39,77.49,65.72
28.98,29.64,75.59,68.85
29.11,30.0,78.74,71.17
29.39,30.27,78.18,67.88
28.68,29.8,77.53,69.5
27.98,29.59,74.70454545454545,72.2
27.76,29.54,76.022,73.9
27.78,29.47,77.57555555555557,75.32
27.75,29.19,77.4825,76.05
27.44,28.96,78.15285714285713,77.7
27.5,28.65,80.53142857142858,78.07
27.28,28.46,82.44,77.88
26.97,28.01,83.73666666666666,79.25
26.84,28.01,84.199,81.07
26.86,28.06,84.35818181818182,79.75
26.7,28.0,90.17,79.05
27.02,28.13,89.76,77.8
27.57,28.42,86.62,75.07
29.22,29.35,84.17,72.85
30.51,30.75,80.46,74.33
32.36,32.01,75.73,74.03
32.11,31.76,76.73,81.0
26.98,28.16,89.8,86.2
26.86,27.55,93.58,86.7
26.61,27.05,94.81,86.33
26.48,26.96,95.5,86.17
26.42,27.12,95.95,85.85
26.35,27.27,96.24,85.42
26.52,27.25,96.11,85.15
27.871875000000003,27.36,95.92,84.97
26.41,27.27,96.05,85.52
26.33,27.26,96.11,86.2
26.19,27.33,96.08,85.7
26.16,27.31,95.71,85.65
26.18,27.32,95.81,85.93
26.3,27.3,95.48,86.03
26.22,27.24,95.36,86.1
26.13,27.37,95.42,85.55
26.07,27.33,95.96,85.9
26.11,27.24,96.26,86.53
26.1,27.18,96.26,86.6
26.98,27.64,95.95,85.08
27.52,28.5,94.98,81.65
28.43,29.08,92.47,75.82
29.44,29.91,85.05,70.58
30.4,30.91,76.44,66.47
31.14,31.11,68.98,62.5
31.19,31.62,68.53,58.95
30.12,31.08,67.06,58.72
29.45,29.99,70.02,62.53
29.82,30.16,72.63,65.72
29.18,29.82,74.48,67.22
28.32,28.93,78.63,71.53
27.7,28.33,82.72,75.22
28.956000000000003,27.93,85.34,76.12
28.48428571428571,27.74,87.15,77.28
27.27,27.83,88.1,77.78
27.32,27.9,88.81,78.62
27.45,28.02,90.0,77.5
27.37,27.87,90.59,76.6
27.09,27.83,89.17,72.53
27.12,27.8,86.16,74.0
26.84,27.58,85.14,74.5
26.5,27.38,84.38,75.53
26.73,27.46,83.97,74.75
28.03,28.07,80.29,71.6
29.52,29.42,73.76,68.47
30.62,31.03,66.82,61.1
32.2,32.4,61.56,55.73
32.47,32.95,60.44,56.73
33.0,33.69,58.48,54.12
33.67,32.641333333333336,56.25,54.02
33.76,32.96399999999999,55.47,54.05
34.1,34.84,55.07,54.45
34.06,35.0,54.34,54.83
33.71,34.52,55.62,55.83
33.01,33.66,59.36,58.83
32.43,33.08,62.6,62.1
31.43,33.0,65.69,65.08
31.207272727272724,32.71,70.0,66.97
30.200000000000003,32.37,67.19,64.05
29.735833333333332,31.83,65.37,63.4
29.478333333333335,31.43,65.7,64.4
29.0325,30.9,66.51,65.38
29.25,30.38,68.66,67.47
28.99,29.88,70.36,68.02
28.71,29.54,72.13,68.77
28.54,29.24,73.2,69.0
28.61,29.19,71.68,68.4
29.23,29.56,65.31,63.98
30.04,30.6,60.65,59.75
31.38,31.82,56.16,53.47
32.2,32.57,53.84,50.38
32.82,33.25,53.27,49.15
33.57,34.23,51.98,51.02
34.06,34.84,51.2,51.67
34.11,35.09,50.65,51.65
34.31,35.22,50.0,52.32
34.06,35.05,49.63,52.45
33.9,34.89,49.86,52.42
32.91,34.15,51.1,53.23
32.53,33.64,53.81,55.43
32.11,33.22,55.48,57.58
31.4,32.66,58.46,59.42
30.93,32.12,58.78,59.1
30.95,31.61,57.38,57.98
30.61,31.05,57.93,58.42
30.19,30.53,59.01,58.9
29.822727272727267,30.06,60.68,61.15
29.427777777777774,29.74,62.26,63.38
29.325,29.51,65.95,65.28
29.284,29.26,67.44,65.75
29.527000000000005,29.25,64.92,64.28
30.302000000000003,29.84,61.89,62.05
31.199090909090913,30.82,58.05,59.0
31.41,31.7,54.36,53.55
32.2,32.77,52.2,51.05
32.84,33.64,51.41,49.58
33.39,34.25,49.62,48.38
34.0,34.79,47.8,48.52
34.2,35.21,47.28,48.8
34.46,35.53,47.13,50.05
34.37,35.44,46.41,49.42
34.07,35.26,48.09,50.53
33.25,34.19,50.79,53.17
32.6,33.35,56.74,56.1
32.23,33.16,59.06,57.12
31.5,32.97,61.09,58.42
30.27,32.89,62.15,59.33
29.75,32.44,59.66,56.98
30.87,31.64,57.09,58.0
30.7,31.2,56.56,57.62
30.32,30.77,57.87,58.38
29.91,30.27,60.36,60.08
29.5,29.8,61.33,61.38
29.07,29.62,61.59,62.0
28.95,29.61,61.33,62.45
29.39,30.17,60.77,61.6
30.66,30.91,57.18,57.22
31.3,32.02,55.2,55.1
32.4,33.34,51.17,50.33
33.1,34.32,49.51,47.85
33.44,34.33,48.46,48.05
33.97,34.97,48.63,49.1
34.42,35.47,48.47,49.67
34.4,35.75,46.0,48.55
34.5,35.53,46.19,49.65
34.55,35.33,46.86,49.65
33.98,34.99,47.93,50.27
32.938125,34.48,49.5,52.0
32.74,33.81,56.09,56.15
32.38,33.58,57.64,57.28
31.17,33.44,52.35,54.5
31.39,32.78,53.05,55.25
31.78,32.18,54.36,55.23
31.02,31.81,56.11,57.05
30.44,31.11,56.1,58.42
30.02,30.53,58.59,60.07
29.31,30.16,60.13,61.62
28.89,29.61,60.35,61.75
28.88,29.29,61.02,61.83
29.49,30.07,60.06,60.62
30.67,30.93,56.55,57.23
31.53,31.77,53.31,52.67
32.45,32.86,50.94,49.42
33.22,33.96,49.19,47.6
33.69,34.55,48.96,47.6
34.25,34.92,46.9,48.1
34.71,35.55,45.31,47.7
34.3,35.53,43.72,48.08
34.11,34.95,44.11,48.52
33.84,34.61,47.35,50.28
33.11,33.99,51.73,53.47
32.48,33.55,55.0,54.45
32.04,33.3,56.77,55.52
31.3,32.53,58.13,56.15
30.48,32.06,62.71,60.33
29.6,31.98,64.24,62.2
29.97,31.88,64.99,62.65
31.0,31.73,57.2,57.7
30.65,31.22,55.67,57.88
30.074285714285715,30.46,57.99,58.8
29.66,30.28,58.1,58.9
29.32,29.91,59.02,59.85
29.36,29.6,59.98,59.7
30.06,30.14,58.02,58.7
30.94,31.34,55.41,56.65
31.84,32.29,52.76,51.45
32.7,33.38,50.04,48.67
33.66,34.1,49.37,47.0
34.06,34.75,47.52,47.08
34.67,35.41,44.22,46.65
34.92,35.36,44.93,47.48
34.57,35.68,46.2,49.12
34.68,35.71,44.58,48.58
34.27,35.26,45.88,49.07
33.5,34.34,49.06,50.98
32.65,33.65,51.18,53.85
32.45,33.28,57.98,57.77
32.612500000000004,33.02,59.1,58.75
31.62,32.8,61.65,60.05
31.406,32.55,64.15,62.27
31.20888888888889,32.37,67.14,64.22
30.95125,32.13,68.05,64.47
30.41142857142857,31.89,69.32,65.97
30.305,31.49,62.39,60.72
29.86875,31.21,58.65,58.38
29.966666666666665,30.7,59.33,58.35
30.493000000000002,30.52,60.51,59.48
30.15,30.99,59.15,59.23
31.01,31.84,55.76,56.05
32.933846153846154,32.81,50.98,50.28
32.9,33.64,48.67,47.25
33.69,34.61,46.75,45.78
34.88,35.48,45.2,45.3
34.85,35.93,44.86,46.3
35.59,36.41,43.32,45.77
35.42,36.56,42.02,46.83
35.16,36.48,44.25,47.48
34.77,35.78,44.75,48.08
34.09,34.84,47.44,50.2
33.01,34.09,51.25,53.82
32.84,33.61,56.77,56.3
32.5,33.47,59.39,57.88
32.08,33.13,61.11,58.4
30.9,32.93,61.56,60.2
30.34,32.74,64.28,61.68
30.26,32.47,66.29,62.15
30.13,32.12,66.31,62.62
30.09,32.16,67.86,63.25
30.54,32.05,70.51,64.6
30.26,31.55,70.85,65.75
31.0,31.69,71.69,65.67
31.54,31.88,66.73,64.15
32.48,33.18,61.81,61.3
33.55,34.07,57.94,53.08
34.42,35.39,51.27,47.62
34.8,35.89,48.02,46.7
35.13,35.97,46.37,46.97
34.86,36.42,44.65,46.23
34.89,36.23,43.68,47.08
34.97,36.03,45.0,48.4
34.87,35.99,48.69,51.1
34.23,35.43,50.42,52.3
32.91625,34.51,54.25,54.9
32.98,33.95,56.4,56.42
32.41,33.46,59.13,58.75
32.22,33.16,62.39,59.55
31.63,32.99,63.6,60.35
31.71,32.91,63.96,61.35
31.37,32.68,65.14,61.23
30.5,32.47,66.0,61.7
30.230666666666664,32.29,66.62,62.6
29.98,32.01,67.0,62.92
30.21,31.76,66.66,63.95
29.81,31.59,68.42,66.35
30.0,31.53,71.55,68.9
31.44,31.88,69.75,65.25
32.16,32.4,62.67,59.67
33.11,33.4,56.73,54.8
34.47,34.88,53.44,51.17
34.72,35.8,50.17,48.65
35.16,36.25,45.83,44.85
35.3,36.74,44.33,45.62
34.92,36.63,43.15,45.58
34.84,36.27,43.02,47.52
34.77,35.96,44.59,48.25
34.54,35.55,46.15,49.17
33.76,34.78,46.78,49.38
33.08,34.0,51.73,52.43
32.64,33.65,53.91,54.65
32.28,33.5,57.56,56.38
31.81,33.21,57.9,57.35
30.49,32.89,58.01,57.98
29.83,32.63,60.27,59.8
30.06,32.25,62.82,61.42
29.57,32.0,62.92,62.25
29.66,31.53,66.31,64.6
28.57,31.32,69.08,65.53
28.29,31.37,68.44,66.22
28.99,31.49,68.16,65.75
30.35,31.41,66.46,63.23
32.05,32.7,60.44,59.6
33.74,34.29,56.54,54.25
33.97,34.35,51.77,50.05
33.84,34.92,49.62,43.83
32.97,34.39,47.13,44.7
33.65,34.72,51.87,49.92
34.01,35.34,55.3,54.6
34.84,35.88,52.0,53.1
34.81,36.06,49.5,51.83
33.27,34.33,50.93,52.6
31.61,32.98,56.98,56.2
30.63,32.4,57.01,56.27
30.62,32.06,57.39,56.98
30.71,31.97,61.25,59.7
30.16,30.93,61.56,60.62
29.74,30.62,64.24,61.95
29.3,30.11,65.98,63.6
29.23,29.96,70.81,66.8
28.98,29.52,73.85,68.9
28.54,29.17,77.27,70.2
28.39,29.09,78.62,71.3
28.23,28.9,79.87,72.45
28.02,28.74,80.36,72.57
28.24,28.75,79.36,71.65
28.5,29.11,76.92,68.9
29.69,30.08,73.88,65.22
27.89,28.47,73.15,69.78
26.45,26.95,78.07,77.6
26.35,26.56,76.3,69.7
26.05,26.59,76.84,71.38
25.92,26.51,78.77,73.0
25.44,26.1,78.81,73.72
25.67,26.2,83.52,78.28
25.96,26.64,86.31,79.15
25.82,26.46,86.85,78.08
25.79,26.68,86.79,77.38
25.71,26.36,86.62,77.15
25.62,26.36,86.88,77.03
25.69,26.37,86.94,77.4
26.653999999999996,26.38,87.16,78.62
25.28,25.89,88.6,79.28
25.09,25.61,91.28,84.58
25.26,25.63,93.74,86.3
24.93,25.57,95.22,87.08
25.03,25.68,96.61,87.58
25.24,25.76,97.97,88.05
25.06,25.58,98.54,88.2
24.91,25.5,99.29,88.4
24.99,25.77,99.85,88.53
25.53,26.37,84.76266666666668,88.68
26.64,28.19,80.99066666666667,87.78
29.05,29.53,97.88,78.62
30.08,29.96,89.8,68.97
30.85,30.88,75.94,66.25
30.120769230769227,31.34,71.65,63.93
31.26,31.18,70.19,64.08
30.12923076923077,27.61,74.37,67.68
29.676923076923075,26.7,85.52,77.3
28.87538461538461,27.15,90.57,80.75
26.07,27.41,92.47,83.05
26.31,27.93,93.58,84.48
26.34,28.07,93.25,82.35
25.84,27.47,91.75,79.5
25.44,26.89,89.54,77.35
25.87,26.8,88.12,77.65
26.02,26.72,87.0,77.38
26.14,26.91,87.91,80.2
26.11,26.91,89.36,81.5
26.16,26.97,90.07,80.88
26.23,26.97,90.14,80.12
26.37,27.01,90.49,80.65
26.7,27.24,90.16,78.22
25.69,26.29,89.45,77.92
26.12,27.28,86.55,74.03
28.19,28.93,82.17,70.35
29.38,29.57,78.72,70.53
30.45,30.51,76.72,65.88
31.5,31.39,72.02,62.75
31.71,32.22,67.13,60.23
32.2,32.3,62.39,59.28
31.68,32.41,61.58,58.6
31.33,32.19,65.49,61.85
29.88,31.38,68.07,64.15
28.83,30.96,72.25,67.12
28.38,30.72,76.59,69.83
28.39,30.4,78.09,71.83
28.57,30.06,78.61,74.52
28.21,29.68,79.42,75.98
27.87,29.49,81.57,75.58
27.57,29.3,82.53,76.33
27.86,29.07,85.63,83.15
27.8,29.08,87.48,84.8
27.76,28.98,87.69,84.95
26.98,28.4,87.4,84.15
26.21,26.72,88.55,84.38
25.56,26.12,89.17,81.2
25.99,26.9,87.88,78.57
27.09,27.61,86.09,76.5
28.69,28.93,82.25,71.97
31.0,31.03,74.53,63.05
32.09,31.75,66.9,58.72
33.47,32.86,65.01,55.25
33.58,33.81,58.25,54.95
32.5,33.78,57.2,57.92
32.93,33.69,58.41,58.78
32.42,33.26,60.53,59.75
31.71,32.46,61.75,61.23
30.41272727272727,32.02,66.91,65.03
29.807,31.85,68.26,65.03
29.69111111111111,31.46,70.72,67.97
29.305,31.05,75.31,71.7
29.13666666666667,30.71,78.12,73.32
27.968333333333334,30.44,80.88,75.75
27.68166666666667,30.16,83.29,77.25
27.620000000000005,30.01,85.73,79.35
27.485,29.48,87.67,80.72
27.930000000000003,29.27,89.45,81.75
28.32125,29.22,90.63,83.05
28.666666666666668,29.14,91.42,83.53
29.23,29.29,91.63,82.05
29.720909090909085,29.78,90.48,77.62
30.54,30.34,84.12,70.45
32.01,32.05,70.97,61.9
32.3,32.51,67.42,61.72
32.79,33.52,65.72,60.1
31.98,33.13,60.41,58.17
31.95,32.88,62.67,59.5
32.16,33.08,61.58,58.62
31.86,32.87,63.91,61.27
31.53,32.57,68.66,64.25
30.49,32.29,71.01,66.2
29.26,32.12,72.45,67.28
28.8,31.46,74.18,69.18
29.48,30.66,75.25,70.38
29.5,30.23,78.08,72.45
29.17,29.9,82.26,74.47
29.16,29.93,83.22,74.47
28.99,29.79,83.91,75.35
28.89,29.58,84.92,76.1
28.64,29.45,86.66,76.9
28.56,29.34,87.33,74.8
28.76,29.61,81.16,66.22
29.32,29.94,67.81,64.0
29.69,30.3,63.77,61.98
30.79,31.07,60.16,59.27
31.86,32.0,56.58,54.25
32.03,32.52,55.44,53.38
32.87,33.29,54.67,52.08
33.51,34.21,52.79,51.0
34.16,34.96,49.98,49.42
34.42,35.23,49.47,49.75
34.81,35.42,48.17,49.97
34.53,35.59,44.78,47.62
