IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,East-Arjun-Nagar-CPCB,DTU-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Aya-Nagar-IMD,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,CRRI-Mathura-Road,RK-Puram-DPCC,Punjabi-Bagh-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Bawana-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC,Najafgarh-DPCC
39.7,55.33,58.88,55.05,105.12,63.72,12.0,19.16,26.17,51.52,58.78,13.68,65.97,56.33,44.45,72.28,19.8,70.7,4.23,64.53,51.4,96.5,42.08,18.98,37.52,25.53,13.05,85.05,17.81,47.75,18.82
53.3,58.92,56.05,71.11,126.07,69.42,12.28,20.81,27.38,62.5,70.05,24.02,60.07,70.16,36.6,67.45,22.65,67.17,18.853181818181817,69.88,61.73,97.45,47.62,24.4,53.28,34.48,22.45,85.33,20.22,46.35,18.22
62.34,67.1,44.3,85.05,130.2,69.35,13.7,20.31,36.95,59.0,62.97,30.07,61.38,73.97,33.38,62.07,23.35,69.93,21.517619047619046,65.52,61.65,85.53,47.55,47.98,54.55,36.8,29.55,74.6,22.64,44.53,19.6
53.05,56.95,31.62,85.84,133.42,61.15,23.67,17.7,42.4,53.25,62.05,34.75,60.65,71.83,34.17,49.62,19.85,67.8,22.5385,57.3,61.5,87.95,55.15,58.12,51.52,39.78,32.83,80.65,23.18,40.88,21.6
59.24,48.75,33.25,80.41,128.25,58.97,24.62,16.12,49.7,58.08,55.78,32.15,56.77,64.84,35.08,51.45,18.65,62.15,24.251578947368422,54.48,61.17,78.43,55.02,51.0,45.15,39.2,30.75,97.28,20.08,42.5,23.8
56.1,46.12,32.1,73.1,123.1,47.48,21.68,15.22,53.2,53.48,47.0,30.7,54.57,58.67,31.43,51.45,16.57,58.45,25.987777777777776,45.9,59.1,70.42,44.72,28.1,39.48,38.57,26.48,71.8,19.5,31.92,27.1
56.71,42.1,25.95,67.38,109.53,43.65,19.9,14.56,51.65,48.2,38.95,25.77,40.85,56.24,33.42,53.25,14.62,53.25,24.799999999999997,37.73,53.25,61.8,41.62,27.02,31.9,32.42,20.62,61.88,17.69,32.17,31.1
51.86,36.77,23.52,59.0,111.2,40.67,19.73,13.73,46.88,47.62,37.85,27.75,40.7,50.83,35.02,55.58,13.4,51.08,25.924999999999997,34.0,51.92,56.05,43.33,25.05,29.62,30.52,19.77,72.17,16.11,29.3,23.65
43.91,39.58,28.12,55.24,100.85,39.88,15.12,15.36,39.98,44.15,36.93,25.3,40.82,53.54,32.35,56.0,12.38,47.65,24.658333333333335,34.42,48.8,55.5,41.28,21.15,21.62,30.38,16.57,60.03,17.69,27.0,22.55
37.16,46.7,29.3,36.34,97.78,41.8,12.97,15.96,31.12,36.15,38.45,22.42,29.23,51.2,32.53,55.08,11.97,46.38,22.670555555555556,39.75,40.65,55.22,37.43,18.05,22.7,27.5,15.85,44.72,17.88,31.12,21.55
34.9,34.6,36.95,30.48,94.08,37.4,11.0,16.23,27.3,43.2,26.0,15.2,22.5,54.39,32.0,53.1,14.7,40.6,21.937647058823526,36.55,39.3,52.9675,32.3,18.5,22.8,15.4,12.0,40.2,16.55,27.3,26.52615384615385
32.15,31.62,32.3,33.69,94.1,38.3,13.03,15.7,27.02,39.45,24.92,14.55,26.18,45.55,29.58,55.25,12.85,42.45,20.163529411764706,33.2,40.0,49.67,36.02,17.38,21.95,16.8,13.62,34.7,15.23,24.05,23.4
36.37,30.62,26.83,46.05,87.22,39.98,12.32,15.1,31.48,36.9,26.0,16.38,27.6,40.39,31.27,53.05,13.95,40.67,17.73705882352941,32.73,39.7,47.6,37.58,15.3,20.25,18.67,17.07,40.4,14.54,30.3,22.02
38.41,33.2,24.3,48.73,87.77,38.5,13.6,13.02,33.58,38.4,26.3,13.95,29.0,46.34,29.2,51.25,12.72,39.5,17.84,29.62,36.7,46.5,37.25,14.05,20.93,22.33,14.9,47.83,13.91,26.9,20.48
39.27,38.5,24.73,49.77,89.42,39.15,12.97,12.53,31.77,35.7,24.55,14.47,32.33,44.75,34.38,51.9,12.77,40.52,18.558823529411764,27.88,36.5,51.4,37.45,13.72,19.85,23.15,14.33,47.62,14.37,28.25,18.98
40.78,37.33,22.93,51.0,92.7,39.7,14.1,11.87,31.78,36.08,24.35,15.03,33.15,44.25,31.67,51.9,12.45,43.53,18.731666666666666,28.55,38.23,49.93,41.23,15.55,21.73,22.18,14.88,54.83,14.39,30.5,18.23
41.87,51.05,31.7,52.26,97.75,41.75,15.12,12.3,29.48,42.27,31.6,15.5,33.35,50.18,28.8,52.52,12.18,47.0,16.829444444444444,32.45,41.23,53.27,40.08,14.97,18.83,23.95,15.12,50.2,19.25,27.15,17.9
43.16,44.45,37.08,56.47,105.88,52.8,16.27,19.16,30.18,40.77,34.95,13.68,43.15,63.71,33.95,59.0,14.95,52.93,16.556666666666665,35.5,41.73,59.45,38.75,22.8,35.8,25.68,16.43,54.7,23.17,34.33,20.18
45.51,44.17,38.25,55.38,125.45,53.92,18.15,20.0,31.77,43.17,34.52,14.4,55.6,68.49,76.93,61.23,13.2,56.17,18.790526315789474,39.95,49.05,70.55,40.9,18.75,29.68,32.88,19.52,84.8,20.46,40.03,20.15
44.75,45.5,44.05,64.26,106.35,65.8,22.32,19.9,32.9,45.6,39.55,13.57,48.3,65.5,58.47,68.22,13.88,59.95,19.305000000000003,43.98,48.65,78.53,50.52,15.12,19.83,33.77,18.68,82.98,19.48,51.7,17.32
57.9775,47.2,40.78,68.78,109.72,70.85,15.3,17.9,38.58,45.7,41.1,12.75,63.02,63.82,47.7,72.5,16.57,60.22,18.21190476190476,41.4,49.73,80.15,44.15,13.72,14.4,37.2,15.35,72.75,20.56,55.55,17.0
53.0252,48.75,44.77,47.05,114.65,65.45,10.18,17.1,34.3,42.95,38.6,11.9,43.62,56.36,34.38,70.57,15.65,56.88,18.208181818181814,38.5,45.93,75.32,39.65,13.65,16.02,36.7,12.12,111.3,19.79,45.58,17.23
50.75,45.05,31.7,52.99,123.15,65.95,9.1,13.93,26.62,42.65,35.35,13.25,50.65,47.69,37.75,68.0,16.65,53.9,38.96,35.6,41.33,68.3,40.62,11.75,13.6,32.95,10.73,91.8,18.14,39.45,15.22
49.16,45.12,25.4,56.9,124.85,60.65,8.78,11.58,23.5,42.88,29.18,12.18,57.9,46.97,27.4,67.0,14.38,55.57,21.76,28.55,39.78,66.53,41.55,15.42,14.18,29.57,10.68,74.22,18.57,39.0,16.15
43.34,46.85,24.08,60.45,127.82,60.98,10.43,11.72,21.33,45.77,29.45,16.82,44.73,43.56,20.95,64.57,14.62,61.3,28.74,29.38,39.27,64.28,42.12,18.23,22.6,26.6,14.12,81.97,18.92,35.38,15.0
51.05,56.82,26.95,75.33,141.2,63.55,13.3,14.26,25.25,59.15,39.93,22.22,59.73,54.26,18.02,62.67,15.57,66.45,30.52,36.33,49.4,67.62,52.2,23.6,33.48,30.6,18.62,86.53,24.68,42.92,16.2
74.2,70.85,32.67,80.52,128.02,56.35,14.62,13.55,34.5,64.28,50.15,22.67,55.65,63.79,15.17,64.32,13.92,66.53,28.32,52.08,57.53,73.03,56.55,30.9,41.33,38.93,24.15,75.38,25.08,41.2,16.48
70.69,66.38,47.78,68.86,115.83,56.15,14.85,14.11,39.72,60.82,48.67,19.4,43.23,70.09,15.1,65.62,12.5,59.6,27.42,56.5,51.95,83.03,49.78,30.12,24.8,37.62,22.27,73.05,26.33,40.9,16.0
60.87,57.18,45.1,66.36,118.9,49.03,14.9,12.38,30.65,53.38,40.55,17.28,40.4,61.11,12.75,64.78,12.0,53.12,23.55,48.33,50.8,70.55,40.58,26.07,20.4,32.9,21.17,53.88,21.69,38.8,16.33
52.12,50.42,36.33,60.37,110.55,43.2,11.72,11.67,28.25,44.42,31.73,15.23,38.8,50.16,11.8,65.02,12.53,47.77,21.49,44.58,44.65,66.47,34.6,20.3,17.23,29.92,16.67,46.5,18.61,32.78,15.43
46.73,42.17,34.65,55.96,110.15,39.45,10.2,10.29,23.35,39.47,28.8,12.8,31.67,44.07,11.5,60.53,11.32,46.3,19.81,26.18,40.17,64.45,35.53,18.6,16.92,24.45,14.77,55.48,17.07,35.38,15.77
45.94,36.45,26.73,44.25,95.33,35.42,8.93,8.33,25.25,37.25,22.23,11.1,30.27,43.43,12.12,57.6,11.82,40.25,19.49,21.62,35.2,52.6,32.65,14.52,12.53,18.92,9.9,55.42,16.15,27.68,14.8
31.87,28.98,22.95,32.2,89.52,30.43,8.12,8.33,18.18,31.43,15.43,10.52,26.1,37.93,10.88,50.05,13.5,37.65,16.82,18.25,28.85,34.5,30.1,11.85,10.25,19.1,8.12,30.85,14.12,25.93,13.88
25.88,27.07,21.25,32.31,93.5,26.62,7.3,8.23,14.62,30.38,14.97,10.62,20.77,39.26,11.05,44.6,12.03,37.17,15.78,14.38,25.95,31.02,26.1,11.7,7.83,15.05,7.83,28.3,12.49,22.1,13.05
24.19,27.8,20.55,32.78,84.45,27.95,7.85,7.95,15.7,28.65,10.1,10.43,13.9,37.66,8.45,44.1,9.9,34.75,16.06,14.75,27.4,40.8425,25.4,25.067999999999998,12.1,15.4,8.6,23.8,10.93,19.65,11.75
24.3,26.67,22.0,29.38,88.17,28.48,7.75,7.05,22.83,27.67,11.38,9.18,15.72,31.39,10.15,42.32,10.75,32.92,15.9,13.05,27.0,34.62,24.45,10.1,9.6,15.07,7.68,33.7,10.71,19.48,12.0
24.72,27.38,23.3,34.02,75.9,24.38,7.17,6.76,16.38,26.8,9.97,22.10578947368421,13.9,28.01,10.02,42.45,9.18,31.75,14.06,12.8,27.12,36.12,24.7,8.3,9.6,14.5,5.95,24.02,10.79,19.23,12.5
23.26,26.1,19.45,30.98,65.47,24.75,6.1,6.37,15.5,25.5,11.02,21.965555555555557,17.32,33.73,11.0,43.32,8.62,29.33,14.64,11.7,25.18,34.68,25.6,8.85,10.38,12.6,4.95,35.35,10.49,19.5,12.47
27.21,29.73,22.07,33.29,70.88,29.82,5.55,7.01,20.28,29.3,15.88,22.17647058823529,18.6,28.14,9.62,43.5,9.82,34.3,16.0,14.97,26.6,38.75,22.88,9.68,12.3,12.32,6.1,28.93,10.87,22.17,13.45
24.95,32.35,17.6,31.04,71.7,29.08,5.93,7.74,15.62,28.12,17.6,23.194375,29.68,32.21,9.07,42.45,8.82,33.58,15.7,16.12,27.05,37.48,27.73,13.18,8.35,16.23,7.35,45.62,11.93,20.82,11.1
25.73,29.3,15.7,29.27,68.15,28.95,5.6,8.82,14.1,28.23,16.88,26.021875,21.07,31.87,9.47,41.33,12.4,33.4,15.97,14.12,26.08,36.27,33.0,14.15,9.78,16.65,6.85,60.7,13.83,21.73,11.2
25.32,30.12,15.65,33.0,69.03,28.85,6.67,8.57,14.38,25.65,15.38,29.80470588235294,22.9,35.19,10.25,40.6,10.28,36.12,14.98,14.03,26.93,33.77,30.73,13.38,10.4,15.12,7.55,54.67,12.6,23.1,10.9
30.2,33.3,18.75,32.71,75.88,29.53,6.12,8.83,16.12,27.0,14.65,30.168888888888887,24.12,38.79,11.2,42.33,12.48,34.7,15.42,15.6,29.55,37.4,32.85,12.25,11.32,16.8,6.4,39.0,12.84,22.23,10.62
28.94,35.02,19.25,33.08,76.12,33.42,6.2,10.45,16.58,27.73,15.72,8.3,25.75,31.6,11.0,44.05,12.72,39.33,15.63,17.1,29.32,43.8,33.53,10.1,7.0,17.1,6.23,76.8,13.33,23.95,11.4
27.77,36.9,19.1,35.11,87.22,35.7,6.78,11.6,16.45,26.42,15.17,9.22,30.2,31.27,11.65,46.8,14.05,35.95,15.98,16.32,30.2,45.62,33.97,8.95,8.03,19.02,6.38,61.97,13.83,25.38,11.15
33.0,37.05,21.25,34.86,90.83,36.55,7.47,10.74,18.73,27.68,14.72,9.18,25.77,27.28,12.8,51.15,13.0,38.25,16.79,18.48,29.35,46.2,32.15,8.93,8.65,19.67,6.65,68.83,14.39,24.32,11.25
29.49,39.23,22.08,32.03,84.28,37.8,7.75,10.43,18.05,28.1,14.53,12.28,36.05,26.2,12.53,51.83,13.75,39.73,17.23,21.57,28.15,48.15,34.95,8.45,8.43,19.5,6.2,71.38,14.89,24.68,10.73
29.54,39.05,20.77,39.83,98.45,40.48,7.75,8.96,15.4,30.48,14.35,13.3,47.8,26.62,11.15,50.8,12.18,42.98,17.58,24.8,29.45,52.42,33.65,11.38,10.35,18.95,7.4,70.5,13.59,26.8,11.22
34.8,44.05,20.38,48.5,97.58,48.1,8.68,7.93,16.27,34.67,18.08,14.12,45.2,33.22,11.38,50.22,14.1,45.05,20.94,29.65,32.95,53.6,37.62,13.55,13.45,21.0,9.65,61.6,13.57,27.8,11.4
47.26,51.22,23.55,60.43,132.0,47.9,12.58,7.86,20.25,43.67,26.73,26.05,57.38,40.7,11.3,50.48,16.3,54.9,23.61,35.83,38.93,63.3,52.72,21.35,26.12,24.83,15.8,83.88,14.97,33.33,13.03
59.71,60.47,25.52,74.64,128.53,53.38,16.97,9.72,35.45,57.35,39.15,27.05,52.53,49.0,11.38,53.33,15.2,64.45,25.66,43.62,50.05,73.3,58.82,32.65,41.95,25.7,26.1,67.47,18.2,34.75,15.55
89.37,68.53,29.38,82.45,128.95,59.15,21.55,11.2,65.45,59.9,51.2,34.55,57.25,57.47,12.55,56.85,19.5,62.85,25.2,49.4,59.58,81.75,67.55,38.42,45.6,30.1,32.22,83.9,20.21,39.55,17.27
80.89,64.15,28.62,85.59,120.35,58.12,27.95,13.31,49.42,61.6,51.18,34.53,64.57,57.04,12.43,63.42,18.15,65.67,24.51,55.68,67.22,82.8,65.72,93.65,43.88,35.75,30.07,76.03,20.29,42.27,23.27
90.49,55.85,29.23,80.78,117.42,56.38,26.78,19.91,67.92,64.38,51.9,36.27,67.2,54.35,12.22,69.88,17.45,64.88,24.0,51.0,69.12,72.32,57.83,89.45,41.83,40.38,26.95,80.17,19.94,40.3,21.1
92.73,51.62,30.43,74.33,115.58,52.42,22.95,20.03,62.12,62.38,49.93,33.2,54.3,60.62,10.95,69.85,17.12,64.88,23.8,47.78,67.4,66.42,54.05,37.72,35.8,38.98,26.55,89.75,17.99,36.38,18.38
79.38,45.82,32.78,76.97,114.05,49.85,20.58,18.23,57.03,57.85,44.0,31.98,45.52,51.62,12.65,61.8,17.9,61.33,22.23,45.8,60.7,60.15,51.75,31.88,31.4,36.48,25.52,87.6,17.74,35.65,19.1
78.38,47.82,33.45,65.14,115.05,46.77,20.38,17.79,55.05,45.02,41.75,29.75,43.53,41.07,12.2,58.17,16.93,54.92,21.32,44.23,55.17,56.67,47.88,30.32,29.93,33.1,19.32,70.12,18.22,33.88,20.3
74.67,48.62,32.45,49.45,107.12,43.2,21.0,10.67,52.62,41.8,39.9,27.45,35.77,53.59,12.18,55.58,17.08,49.17,21.24,39.2,53.67,57.05,47.72,26.88,27.25,30.02,19.55,60.2,16.59,31.65,19.6
60.82,43.5,30.7,47.67,106.38,38.25,17.2,9.26,31.6,44.95,34.2,21.52,35.7,30.77,10.45,51.8,16.2,45.0,17.98,36.05,48.4,51.1625,42.6,24.9,27.15,22.0,18.6,42.45,15.74,26.65,19.75
41.27,39.15,29.73,46.7,102.03,35.53,14.47,9.45,30.58,41.05,28.62,21.52,28.3,24.13,9.9,49.97,15.07,41.48,17.02,31.98,46.7,51.45,40.05,22.7,15.75,22.42,16.23,54.08,14.49,25.28,19.85
31.2,36.4,25.28,30.48,89.62,28.48,10.53,10.35,24.48,33.9,22.65,13.53,21.8,22.15,9.38,48.47,15.18,37.9,15.54,22.47,35.62,46.88,33.15,16.3,13.05,18.62,11.75,34.8,12.98,24.2,19.25
25.47,34.33,17.43,25.62,87.12,29.6,9.72,10.39,17.93,34.23,14.8,10.3,17.48,21.48,10.55,47.35,14.77,39.62,16.48,16.12,28.55,36.6,28.2,13.8,16.48,16.42,7.8,49.5,12.64,24.23,15.5
25.32,30.17,14.05,28.26,87.38,30.32,10.07,8.47,16.38,31.1,13.05,11.17,22.05,33.41,10.38,47.42,14.77,40.02,16.35,13.88,28.4,34.08,29.15,13.28,18.2,15.87,8.03,67.28,11.65,20.1,13.65
27.99,35.23,14.35,36.72,93.03,30.93,9.9,7.79,14.83,31.97,18.05,13.78,28.3,37.77,10.18,47.22,13.35,39.88,18.56,18.07,30.35,34.95,36.55,17.23,22.77,17.07,9.35,83.82,11.83,21.98,12.05
30.79,39.35,19.18,32.91,90.2,35.4,9.5,8.44,15.45,31.22,20.9,12.1,39.95,37.15,10.18,48.08,14.2,45.9,18.99,17.78,34.92,38.85,40.15,22.73,15.82,18.8,9.18,61.42,14.73,25.35,13.38
33.67,36.2,20.3,34.41,89.45,37.2,9.12,13.38,17.43,30.07,20.58,13.65,44.32,36.42,8.73,47.58,14.8,45.73,18.69,21.95,37.77,46.42,39.8,24.65,13.25,15.55,7.6,57.68,13.93,28.98,15.1
29.67,35.23,18.7,31.95,82.78,36.1,8.9,10.94,16.65,28.12,18.18,10.43,39.65,29.41,10.05,45.9,13.97,48.4,17.98,21.82,33.7,45.85,39.2,14.88,9.2,16.15,6.7,63.85,12.98,26.15,13.65
28.3,34.5,16.43,30.01,88.17,37.98,8.38,12.09,17.45,31.22,16.5,10.15,40.28,28.29,16.7,46.92,14.57,44.8,18.02,18.88,31.02,46.08,32.73,11.65,9.32,16.7,7.15,50.75,11.75,27.27,12.6
27.54,36.05,15.68,32.79,87.57,37.58,8.68,12.0,17.53,30.85,15.25,10.5,39.38,32.81,15.25,49.2,16.05,42.77,19.02,16.62,32.35,42.55,32.7,11.27,8.75,18.45,6.92,69.05,11.43,23.75,12.2
27.74,36.5,14.12,32.3,96.35,41.02,8.75,12.34,16.32,31.3,15.98,10.1,48.17,28.63,11.32,51.25,14.62,54.28,19.81,17.65,33.82,45.8,33.05,11.12,9.8,18.35,7.18,57.12,11.98,24.8,12.28
27.52,36.03,14.43,34.65,104.28,40.35,9.4,12.25,16.38,29.95,17.48,9.93,45.1,28.7,9.8,54.3,15.88,54.53,20.87,17.5,33.4,43.05,30.02,10.45,10.2,16.25,7.33,84.3,12.06,26.75,12.15
28.71,40.98,13.77,43.96,96.88,46.25,9.8,10.51,16.73,33.77,18.45,10.68,43.73,33.31,9.05,54.55,13.25,54.28,22.91,18.62,34.1,46.4,38.0,11.1,11.5,16.35,9.0,70.9,12.99,27.93,12.5
36.04,47.25,15.0,57.13,99.12,48.47,10.22,9.92,18.45,39.45,21.85,16.95,55.85,31.48,9.23,54.1,13.58,65.45,25.21,21.2,38.27,49.67,41.53,13.15,18.38,18.9,12.45,67.85,14.08,36.08,12.38
61.33,55.8,21.27,68.29,103.75,63.35,20.85,11.01,30.25,55.47,31.32,39.55,77.88,41.57,9.33,56.2,15.72,74.28,25.5,41.15,54.25,62.82,57.3,34.95,39.48,36.35,19.2,106.2,15.33,46.38,14.0
91.44,75.75,30.23,89.33,121.8,66.72,28.73,21.7,47.48,71.3,63.83,46.8,67.35,65.56,9.85,67.15,16.98,80.15,27.94,69.55,73.72,75.5,67.33,46.335,43.38,48.4,31.68,94.8,21.29,56.45,17.95
101.55,75.42,40.75,99.41,145.82,65.65,26.1,20.37,64.42,78.05,64.55,49.1,67.57,71.37,10.08,74.38,20.12,80.58,27.6,62.7,71.53,76.75,70.97,77.98,51.48,45.0,39.45,102.83,21.68,55.35,21.25
109.81,69.95,40.5,101.74,150.68,58.95,30.88,18.67,74.88,78.15,62.07,44.58,61.93,73.08,9.7,75.22,21.95,82.28,27.47,54.83,71.22,72.0,70.95,61.93,47.75,45.52,37.6,102.77,20.91,48.9,21.48
113.61,64.3,29.77,93.67,138.12,52.85,26.7,18.62,74.5,72.45,52.08,40.93,63.2,59.84,9.57,73.72,20.27,77.85,23.55,54.58,63.77,55.67,63.83,66.42,44.0,44.2,33.67,97.75,19.77,48.02,18.25
105.84,66.32,23.62,89.28,127.35,51.05,25.45,22.14,62.58,65.55,49.88,27.1,55.6,51.74,10.0,66.3,17.6,75.12,22.91,54.38,61.9,53.15,58.1,37.62,38.48,40.35,26.55,81.42,18.1,41.83,17.7
99.01,64.53,24.27,87.0,113.72,53.7,24.7,17.09,64.15,64.7,42.67,24.82,46.0,51.95,8.83,54.73,18.85,68.65,24.18,50.5,60.45,52.33,54.83,31.1,35.85,37.17,24.22,90.5,17.61,31.93,16.93
91.13,61.15,25.23,73.04,112.8,51.67,23.3,16.6,62.62,58.28,35.55,26.93,28.15,49.74,9.22,48.05,17.1,58.95,27.25,43.62,66.18,58.88,52.5,26.32,34.38,34.62,21.7,77.6,16.34,37.93,24.45
76.13,52.92,27.23,69.57,110.12,49.1,20.78,19.8,52.6,55.95,34.95,31.77,27.88,50.56,9.05,44.48,17.8,58.25363636363637,29.37,40.6,59.73,63.05,51.9,24.05,36.58,34.8,19.95,70.5,15.69,29.75,25.32
60.59,57.3,22.2,65.03,109.4,47.85,19.3,18.49,44.2,50.6,34.4,31.62,15.8,55.69,8.0,40.7,16.4,54.99857142857144,27.31,43.2,58.7,51.85625,43.8,21.5,32.8,29.2,20.9,58.1,14.45,32.4,26.75
62.55,53.62,20.3,56.21,112.03,45.75,20.75,14.64,43.58,44.62,33.0,30.88,15.72,50.98,7.6,40.62,13.88,53.79600000000001,23.06,46.08,56.28,48.38,43.83,23.83,23.15,29.33,20.38,56.58,12.6,29.45,27.2
55.5,50.9,19.88,54.61,116.15,40.5,14.55,14.17,37.6,42.02,34.4,28.25,17.67,52.27,7.8,38.53,14.82,51.695789473684215,19.8,42.17,52.4,40.03,42.4,21.6,17.05,25.83,20.9,45.52,11.79,27.77,22.88
49.34,47.38,20.27,49.84,113.25,45.58,11.38,16.84,31.88,42.3,27.12,21.15,20.15,54.42,7.85,37.05,14.2,52.31277777777777,21.6,33.35,50.75,44.65,40.75,17.85,18.15,23.77,19.07,55.67,11.17,23.83,22.48
40.92,48.92,20.5,47.92,97.25,42.55,9.92,17.33,25.88,42.98,25.02,19.22,27.8,42.97,7.82,41.8,16.65,51.726111111111116,22.82,35.22,44.03,54.38,37.4,15.45,15.52,25.05,13.5,55.02,11.78,26.18,24.6
33.65,50.2,25.6,43.67,100.72,44.95,12.15,14.17,24.58,40.23,31.93,15.75,32.55,36.99,8.85,49.7,14.15,51.773333333333326,18.54,38.48,38.97,54.1,47.25,15.32,19.9,25.32,10.85,67.47,12.94,30.23,21.62
42.08,53.83,33.1,47.91,104.67,43.53,13.18,14.56,28.48,38.85,31.35,16.6,34.4,28.95,8.9,51.22,14.25,59.91166666666667,17.86,39.3,44.27,59.2,50.1,15.22,15.93,23.07,12.07,67.65,11.92,32.55,24.35
45.77,53.95,40.4,51.42,105.05,45.7,14.65,17.5,34.3,40.88,35.67,15.28,54.05,33.64,8.77,52.12,15.4,64.76052631578948,22.05,40.78,45.32,66.07,45.55,15.07,20.92,22.73,13.45,69.58,11.28,37.25,22.15
41.16,45.3,37.2,44.88,114.58,50.27,18.18,35.24,28.4,39.55,38.92,15.95,39.0,36.37,8.68,58.68,16.17,69.7585,23.62,38.42,44.1,75.22,44.33,16.9,27.75,23.32,12.25,66.72,12.0,34.05,21.7
39.04,47.05,28.95,45.53,129.15,59.83,14.97,19.88,23.85,36.4,27.6,16.68,45.35,40.63,9.2,56.83,20.68,72.31142857142856,20.99,33.08,44.02,63.48,44.85,24.5,20.55,24.05,10.93,61.83,14.25,33.53,24.68
53.73,49.05,29.25,53.6,139.68,57.6,12.38,16.93,35.25,41.65,26.93,17.0,40.83,56.8,9.5,60.65,21.9,70.27863636363635,20.98,28.18,45.45,58.45,35.85,14.07,16.3,27.02,9.95,87.1,13.98,35.77,18.27
64.54,61.70920000000001,29.3,51.37,94.5,56.62,12.2,14.36,35.72,39.88,25.1,21.27,54.5,44.88,11.75,65.3,21.8,45.3,22.6,29.3,45.72,54.65,34.75,10.55,13.45,29.62,9.85,96.65,12.21,36.27,15.82
48.3,55.1,27.22,50.98,78.7,62.4,12.53,12.2,25.23,38.48,26.88,18.62,60.08,41.77,11.22,62.55,27.23,44.75,24.06,33.45,44.78,55.25,42.1,10.57,13.12,26.6,9.67,83.85,11.61,32.27,14.7
56.07,44.15,24.42,56.79,140.82238095238094,58.3,12.35,12.16,33.92,42.17,34.4,21.42,79.55,48.27,11.62,64.47,52.89200000000001,54.25,27.02,30.9,48.7,51.3,37.7,11.78,18.1,27.48,12.7,91.18,11.2,31.52,13.75
69.85,45.55,21.85,64.23,142.14399999999998,66.67,13.3,9.65,31.3,48.35,37.05,24.6,65.65,48.89,39.267272727272726,63.8,28.9,65.05,27.45,34.33,50.25,57.2,47.6,17.85,29.12,31.82,16.73,88.2,10.82,38.62,14.55
86.85,81.08,22.6,96.29,147.50499999999997,85.33,18.38,9.42,38.0,70.15,63.03,32.0,82.38,60.95,41.78190476190476,63.75,47.65,78.55,28.41,60.38,66.35,71.4,66.6,39.95,62.2,42.35,28.07,103.45,14.9,53.88,22.546538461538457
109.14,109.5,24.38,106.87,147.48473684210526,83.07,27.35,13.05,70.03,81.67,77.53,45.25,76.77,96.56,107.7,67.25,67.38,84.22,30.74,78.45,86.18,98.85,80.47,51.92,72.85,48.45,40.6,107.6,20.25,55.88,18.83
91.34,100.47,28.8,107.8,145.6842105263158,79.17,33.23,19.11,62.62,74.45,66.08,44.17,43.55,105.52,143.1,61.62,60.7,78.3,38.15,68.67,83.58,123.6,72.8,44.15,69.58,50.17,40.83,98.95,17.33,56.1,38.1
88.95,86.1,25.8,97.21,143.53849999999997,73.1,28.6,22.78,71.55,69.22,64.22,38.12,37.38,93.75,44.36222222222222,58.25,51.55,72.58,41.49,55.3,82.7,116.42,63.6,40.23,53.93,49.35,30.6,91.0,15.18,50.55,34.8
82.19,74.28,19.3,86.85,116.4,66.35,26.7,23.24,65.88,66.62,53.27,39.05,29.07,98.06,43.221666666666664,54.95,30.68,67.43,40.49,41.6,71.7,99.97,55.93,37.22,44.42,46.38,34.95,97.83,12.46,44.23,27.77
65.45,59.62,15.97,83.87,133.58272727272728,65.9,21.35,20.87,53.38,60.1,46.2,31.15,29.08,101.53,42.96666666666667,51.05,28.88,59.52,40.66,30.58,72.75,84.83,50.53,33.15,40.53,41.6,38.9,80.85,12.54,35.88,15.3
63.92,51.03,17.52,65.28,109.9,64.05,20.82,22.87,40.45,53.8,36.4,27.48,25.62,100.4,36.80333333333333,47.05,27.8,56.08,44.71,24.2,68.85,87.45,41.72,33.25,38.07,36.85,28.93,69.38,11.14,31.3,20.23
54.4,52.85,17.68,54.7,140.25,58.25,19.98,23.28,39.1,52.7,29.15,25.43,24.7,101.97,29.618235294117646,42.5,22.5,54.23,32.48,22.52,66.9,77.03,39.72,29.0,36.45,31.93,29.57,53.88,7.96,27.32,23.6
54.55,49.53,16.25,52.33,131.48,49.1,16.73,19.29,26.6,44.15,23.3,21.02,14.25,64.51,28.698235294117648,39.5,19.62,50.05,29.41,19.88,60.73,65.22,41.5,23.88,27.35,26.77,24.25,52.05,7.05,19.77,23.3
36.3,40.6,15.75,51.74,118.58,47.5,17.8,17.12,25.8,39.4,24.9,17.15,19.7,51.67,24.984374999999996,37.7,14.0,46.15,31.5,14.9,58.8,63.485,33.1,29.5,32.15,23.0,21.3,41.3,6.19,18.15,21.9
